Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1268891,1013450,103192,152249,176784,47564811,2780,0
C Header,186544,117243,52732,16569,2417,7947478,969,0
Assembly,120524,101233,9452,9839,1215,3879802,278,0
Makefile,14810,11761,276,2773,4,811627,138,0
Shell,9413,8317,420,676,915,314752,23,0
C++,2895,2368,164,363,634,102945,4,0
Plain Text,2707,2187,0,520,0,109133,16,0
Objective C,2224,1692,170,362,357,86142,3,0
Perl,1601,1067,282,252,164,48445,7,0
Markdown,1072,868,0,204,0,34593,7,0
Python,793,575,99,119,130,32831,6,0
Cuda,778,559,110,109,38,29648,5,0
Windows Resource-Definition Script,440,240,176,24,0,16301,8,0
XML Schema,390,345,0,45,0,20953,1,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,53,53,0,0,0,666,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
