Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1232169,985227,100521,146421,170647,46068758,2697,0
C Header,193845,124500,52271,17074,2384,8275393,949,0
Assembly,120733,101748,9552,9433,1224,3900527,279,0
Makefile,14410,11454,248,2708,4,778381,143,0
Shell,9284,8214,410,660,916,309891,23,0
Plain Text,2708,2188,0,520,0,109184,16,0
C++,2699,2209,158,332,575,95760,4,0
Objective C,1916,1473,125,318,304,71795,2,0
Perl,1592,1059,282,251,164,48223,7,0
Cuda,642,474,98,70,37,25556,4,0
Python,591,428,71,92,92,23682,5,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,393,348,0,45,0,21163,1,0
Markdown,196,155,0,41,0,7180,4,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
