Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1271028,1015264,103382,152382,177143,47629792,2787,0
C Header,188919,118282,53848,16789,2408,8033663,977,0
Assembly,122006,102694,9658,9654,1220,3937246,284,0
Makefile,14793,11752,268,2773,4,807189,143,0
Shell,9372,8281,417,674,918,313753,23,0
C++,2895,2368,164,363,634,102941,4,0
Plain Text,2707,2187,0,520,0,109133,16,0
Objective C,2224,1692,170,362,357,86118,3,0
Perl,1601,1067,282,252,164,48445,7,0
Cuda,778,559,110,109,38,29648,5,0
Python,747,555,79,113,129,30882,5,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,389,344,0,45,0,20865,1,0
Markdown,275,207,0,68,0,10109,5,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
