Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1369973,1092069,111161,166743,189452,51119623,3029,0
C Header,216868,139075,59457,18336,2585,9592802,1086,0
Assembly,131439,110266,10088,11085,1462,4360811,304,0
Makefile,15763,12447,438,2878,4,880917,152,0
Shell,9773,8643,420,710,980,329401,23,0
C++,2916,2376,164,376,698,104259,3,0
Objective C,2740,2099,214,427,396,104903,5,0
Plain Text,2712,2191,0,521,0,109274,16,0
Cuda,2125,1593,224,308,73,63266,7,0
Perl,1695,1148,285,262,183,51568,8,0
Markdown,1225,1041,0,184,0,38559,5,0
Windows Resource-Definition Script,442,242,176,24,0,16353,9,0
XML Schema,393,348,0,45,0,21165,1,0
CSS,193,140,26,27,0,118301,3,0
Python,185,126,22,37,10,5992,3,0
AWK,67,56,5,6,28,1912,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
