Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1365144,1087926,111211,166007,188747,50935823,3033,0
C Header,217058,139100,59593,18365,2586,9598943,1094,0
Assembly,130954,109852,10063,11039,1458,4341760,303,0
Makefile,15678,12398,419,2861,4,875026,151,0
Shell,9734,8618,409,707,975,328186,23,0
Objective C,2734,2093,214,427,396,104728,5,0
Plain Text,2712,2191,0,521,0,109274,16,0
C++,2694,2207,143,344,649,96575,3,0
Cuda,2125,1593,224,308,73,63266,7,0
Perl,1695,1148,285,262,183,51568,8,0
Markdown,1225,1041,0,184,0,38559,5,0
Python,793,575,99,119,130,32831,6,0
Windows Resource-Definition Script,442,242,176,24,0,16353,9,0
XML Schema,389,344,0,45,0,20881,1,0
CSS,193,140,26,27,0,118301,3,0
AWK,67,56,5,6,28,1912,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
