Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1199873,959301,98574,141998,166281,44827448,2640,0
C Header,194316,125075,52007,17234,2462,8296431,941,0
Assembly,119797,101040,9423,9334,1220,3870445,274,0
Makefile,14114,11230,221,2663,3,761606,142,0
Shell,9193,8126,409,658,898,305787,23,0
Plain Text,2708,2187,0,521,0,109167,16,0
C++,2446,2003,137,306,554,86347,3,0
Objective C,1847,1413,122,312,286,69015,2,0
Perl,1592,1059,282,251,164,48223,7,0
Cuda,588,448,79,61,35,23784,3,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
Python,493,341,69,83,74,18960,5,0
XML Schema,393,348,0,45,0,21163,1,0
Markdown,197,156,0,41,0,7197,4,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
