Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1106334,884040,92443,129851,151901,41410449,2464,0
C Header,185205,116912,51907,16386,2265,7940530,896,0
Assembly,114118,96572,8912,8634,1179,3676590,257,0
Makefile,13176,10448,204,2524,3,703079,127,0
Shell,9002,7890,391,721,916,293136,24,0
Plain Text,2711,2190,0,521,0,109395,16,0
C++,2090,1695,121,274,448,72499,3,0
Objective C,1737,1318,117,302,257,64576,2,0
Perl,1592,1059,282,251,164,48223,7,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,379,337,0,42,0,20608,1,0
Cuda,291,212,54,25,20,12519,2,0
CSS,193,140,26,27,0,118301,3,0
Markdown,187,148,0,39,0,7171,4,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,537,1,0
