Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,744616,587930,71545,85141,109377,27318323,1765,0
C Header,161473,109704,39206,12563,1697,6981639,702,0
Assembly,72709,60849,6227,5633,683,2273091,177,0
Makefile,8704,6969,122,1613,3,442434,100,0
Shell,7263,6388,283,592,685,225504,19,0
Plain Text,2493,2005,0,488,0,100327,14,0
C++,2234,1703,214,317,310,70275,6,0
Objective C,1159,837,82,240,141,39226,2,0
Perl,1122,784,157,181,92,33247,6,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,280,248,0,32,0,15167,1,0
CSS,193,140,26,27,0,118301,3,0
Markdown,162,129,0,33,0,5812,3,0
Python,59,49,2,8,13,1743,2,0
BASH,58,43,4,11,7,2618,1,0
Coq,55,55,0,0,1,1329,9,0
HTML,55,44,5,6,0,1616,1,0
