Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1196252,956670,98039,141543,165900,44701039,2627,0
C Header,193899,124840,51879,17180,2461,8282707,937,0
Assembly,119493,100821,9381,9291,1220,3862100,272,0
Makefile,14075,11195,221,2659,3,759277,142,0
Shell,9192,8125,409,658,897,305751,23,0
Plain Text,2708,2187,0,521,0,109167,16,0
C++,2446,2003,137,306,554,86347,3,0
Objective C,1847,1413,122,312,286,69015,2,0
Perl,1592,1059,282,251,164,48223,7,0
Cuda,588,448,79,61,35,23784,3,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
Python,478,328,69,81,73,18202,5,0
XML Schema,393,348,0,45,0,21163,1,0
Markdown,197,156,0,41,0,7197,4,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
