Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1127690,901289,93790,132611,155618,42164672,2510,0
C Header,186071,119465,50218,16388,2257,8103475,905,0
Assembly,116260,98241,9163,8856,1203,3751969,265,0
Makefile,13448,10666,214,2568,3,719846,131,0
Shell,9218,8093,401,724,906,300797,24,0
Plain Text,2708,2187,0,521,0,109228,16,0
C++,2136,1732,127,277,460,74472,3,0
Objective C,1737,1318,117,302,257,64571,2,0
Perl,1592,1059,282,251,164,48223,7,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,379,337,0,42,0,20608,1,0
Cuda,291,212,54,25,20,12519,2,0
CSS,193,140,26,27,0,118301,3,0
Markdown,187,148,0,39,0,7171,4,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,537,1,0
