Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1110100,887032,92864,130204,152830,41531653,2464,0
C Header,185705,117278,51952,16475,2286,7957740,901,0
Assembly,113999,96465,8906,8628,1176,3672799,257,0
Makefile,13182,10452,204,2526,3,702674,127,0
Shell,9037,7916,394,727,913,293902,25,0
Plain Text,2717,2195,0,522,0,109764,16,0
C++,2090,1695,121,274,448,72499,3,0
Objective C,1737,1318,117,302,257,64576,2,0
Perl,1592,1059,282,251,164,48223,7,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,379,337,0,42,0,20608,1,0
Cuda,291,212,54,25,20,12519,2,0
CSS,193,140,26,27,0,118301,3,0
Markdown,189,150,0,39,0,7274,4,0
Coq,70,70,0,0,1,1048,9,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,537,1,0
