Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,935311,747618,81365,106328,128396,34993373,2082,0
C Header,168388,110909,43410,14069,2199,7257327,796,0
Assembly,90800,75999,7689,7112,857,2825673,217,0
Makefile,9999,8032,128,1839,3,517092,113,0
Shell,8154,7192,319,643,825,259294,21,0
Plain Text,2532,2035,0,497,0,101492,14,0
C++,1730,1297,182,251,224,54286,5,0
Perl,1592,1059,282,251,164,48234,7,0
Objective C,1411,1040,97,274,209,49264,2,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,356,315,0,41,0,19203,1,0
CSS,193,140,26,27,0,118301,3,0
Markdown,180,144,0,36,0,6485,3,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
Coq,52,52,0,0,1,1242,9,0
YAML,26,26,0,0,0,474,1,0
