Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1319084,1054183,106481,158420,181481,49599457,2872,0
C Header,194205,120995,55993,17217,2451,8306104,1021,0
Assembly,123728,103781,9723,10224,1274,3969034,281,0
Makefile,15255,12098,332,2825,4,842415,142,0
Shell,9523,8439,402,682,941,320080,22,0
Objective C,2722,2082,214,426,393,104531,5,0
Plain Text,2707,2187,0,520,0,109132,16,0
C++,2692,2206,143,343,647,96433,3,0
Cuda,1667,1320,100,247,32,45874,4,0
Perl,1655,1118,284,253,180,50424,7,0
Markdown,1072,868,0,204,0,34613,7,0
Python,793,575,99,119,130,32831,6,0
Windows Resource-Definition Script,440,240,176,24,0,16301,8,0
XML Schema,386,341,0,45,0,20697,1,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
