Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1389607,1107833,112556,169218,193175,51925003,3066,0
C Header,219911,141197,59936,18778,2603,9713455,1097,0
Assembly,145650,122957,10613,12080,1488,4887945,316,0
Makefile,15958,12596,459,2903,4,891848,152,0
Shell,9893,8506,505,882,1049,334116,23,0
C++,3003,2444,169,390,720,107449,3,0
Objective C,2740,2099,214,427,396,104903,5,0
Plain Text,2712,2191,0,521,0,109274,16,0
Cuda,2523,1930,245,348,94,78395,8,0
Perl,1695,1148,285,262,183,51568,8,0
Markdown,1225,1041,0,184,0,38559,5,0
Windows Resource-Definition Script,442,242,176,24,0,16353,9,0
XML Schema,393,348,0,45,0,21165,1,0
CSS,193,140,26,27,0,118301,3,0
Python,185,126,22,37,10,5992,3,0
GLSL,151,111,16,24,45,5265,1,0
AWK,67,56,5,6,28,1912,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
