Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,126440,98107,17142,11191,10056,4891327,1098,0
Plain Text,47838,34341,0,13497,0,1812077,153,0
CSS,2346,1796,86,464,0,49099,12,0
HTML,2207,1827,16,364,0,82207,106,0
JavaScript,1996,1644,259,93,317,80589,18,0
JSON,1144,1130,0,14,0,26753,19,0
XML,384,380,0,4,0,20423,18,0
License,82,66,0,16,0,4614,3,0
Makefile,70,54,4,12,2,2272,1,0
SQL,67,53,13,1,0,1131495,11,0
Shell,28,16,8,4,3,804,1,0
Autoconf,26,26,0,0,0,1013,1,0
CSV,4,4,0,0,0,57,1,0
