Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Python,141339,109150,19284,12905,10757,5520781,1357,0
Plain Text,55088,39544,0,15544,0,2080371,165,0
CSS,2352,1801,86,465,0,49204,12,0
HTML,2216,1839,16,361,0,82331,117,0
JavaScript,2099,1742,260,97,342,84911,18,0
JSON,1699,1685,0,14,0,417750,34,0
XML,523,519,0,4,0,26849,24,0
License,82,66,0,16,0,4614,3,0
Makefile,70,54,4,12,2,2272,1,0
Shell,28,16,8,4,3,804,1,0
Autoconf,26,26,0,0,0,1013,1,0
SQL,8,7,0,1,0,496,1,0
CSV,4,4,0,0,0,57,1,0
