Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,10741421,8118751,1043745,1578925,717560,424309728,39143,0
C Header,4129939,2454177,962684,713078,47914,160407520,34724,0
HTML,3302281,2936337,67337,298607,0,156065412,67527,0
JavaScript,2714551,1860161,562506,291884,207612,108331752,16640,0
C,1591761,1160949,294375,136437,182263,51827824,1740,0
JSON,1299654,1296802,0,2852,0,88078329,3932,0
Plain Text,1169938,1097865,0,72073,0,89725019,27475,0
Java,1003054,676129,194696,132229,70102,40424806,4880,0
Python,763866,567485,110936,85445,60805,27635212,4127,0
Objective C++,556240,409803,61064,85373,30522,20818125,2904,0
XML,359088,313201,11846,34041,0,35716215,2323,0
GN,316840,266113,23901,26826,11802,10480954,2766,0
Assembly,270879,249880,1308,19691,313,5211035,178,0
SVG,173698,152220,12893,8585,2258,19826718,2874,0
Markdown,113059,86315,0,26744,0,5015523,1001,0
Shell,107436,85364,12905,9167,7510,3206601,344,0
IDL,105658,44619,48678,12361,3,4183193,1910,0
CSS,104361,82697,6874,14790,0,3224927,1599,0
Protocol Buffers,78108,43529,24175,10404,23,3348402,570,0
License,75350,61859,0,13491,0,4174116,329,0
Objective C,71142,55264,7579,8299,4731,2584543,125,0
C#,70795,52128,12442,6225,7360,2891704,184,0
Autoconf,54553,46414,4471,3668,6632,2311134,97,0
TCL,45684,35154,6578,3952,3809,1724803,154,0
Perl,44083,31911,7416,4756,4330,1263680,123,0
PHP,38956,25388,9751,3817,2286,1289757,722,0
m4,38593,26276,8496,3821,0,1336851,46,0
YAML,27175,24055,875,2245,0,873214,375,0
ReStructuredText,24653,18484,0,6169,0,960718,72,0
Patch,21228,20147,0,1081,0,772364,100,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
Go Template,17136,14952,0,2184,0,621483,178,0
C++ Header,8067,5248,1632,1187,112,263438,88,0
CMake,5054,3973,563,518,93,136474,43,0
Makefile,4932,3399,765,768,56,155881,37,0
Ruby,4582,3792,205,585,515,142511,16,0
SQL,4517,4231,199,87,0,348742,97,0
Happy,4452,4010,0,442,0,146237,7,0
Bazel,4002,3435,246,321,55,98499,20,0
BASH,3398,2303,593,502,271,104786,47,0
Sass,3160,2096,640,424,0,65591,25,0
CSV,3033,3027,0,6,0,150502,21,0
Batch,3007,1631,926,450,111,93041,32,0
MSBuild,2655,2143,488,24,23,162920,23,0
Extensible Stylesheet Language Transformations,2205,2074,0,131,0,64190,68,0
Windows Resource-Definition Script,2038,1153,656,229,0,64909,25,0
Jinja,1410,1261,40,109,97,52125,34,0
Go,936,759,100,77,176,24783,8,0
XML Schema,908,743,0,165,0,27862,8,0
JSX,849,677,60,112,49,24039,5,0
Emacs Lisp,738,435,176,127,15,27750,5,0
DOT,652,496,53,103,0,21380,13,0
Module-Definition,571,411,85,75,0,14271,19,0
Groovy,547,407,72,68,48,23772,3,0
Elm,542,399,32,111,21,13190,2,0
Android Interface Definition Language,520,141,287,92,0,18454,30,0
Swift,460,351,58,51,0,20112,1,0
Dockerfile,457,312,86,59,163,16039,5,0
TypeScript,444,298,71,75,12,12773,20,0
FIDL,434,210,145,79,0,13685,8,0
Vim Script,342,187,104,51,14,12320,6,0
AppleScript,212,116,59,37,7,6973,12,0
TypeScript Typings,174,110,46,18,10,4500,2,0
Haxe,167,137,5,25,10,3707,2,0
Rakefile,150,113,11,26,8,4224,2,0
Templ,149,124,8,17,0,4386,2,0
INI,143,116,12,15,0,4126,22,0
Vue,128,122,0,6,4,4005,2,0
Handlebars,120,116,0,4,0,5243,13,0
Gradle,91,56,16,19,0,3771,1,0
Powershell,60,52,6,2,13,3519,6,0
sed,48,17,20,11,0,1677,2,0
XAML,42,36,0,6,0,1412,4,0
nuspec,37,37,0,0,0,2293,1,0
Properties File,28,9,17,2,0,1085,5,0
Dart,15,12,0,3,0,206,1,0
CoffeeScript,7,6,0,1,0,163,1,0
LD Script,7,6,0,1,0,366,1,0
Gemfile,3,2,0,1,0,39,1,0
LEX,1,1,0,0,0,35,1,0
Systemd,1,1,0,0,0,61,1,0
DM,1,1,0,0,1,60,1,0
