Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,15883323,12065341,1504719,2313263,951940,603476818,54595,0
C Header,5296373,3168540,1179411,948422,55428,206886109,46787,0
HTML,4381977,3905247,89124,387606,0,192690460,87943,0
JavaScript,3644125,2483577,766013,394535,223210,142399483,21323,0
JSON,3133716,3130430,0,3286,0,195998912,5992,0
Java,1701132,1176448,298484,226200,103887,70547477,8884,0
Plain Text,1475973,1411698,0,64275,0,95447559,27609,0
Python,1105466,830243,150725,124498,82098,39848316,5872,0
Rust,971342,763312,141859,66171,48285,32705572,2727,0
Objective C++,821173,607057,88033,126083,43081,31263672,4375,0
C,656688,473998,99716,82974,87613,20745775,1162,0
XML,640837,564329,21472,55036,0,47256750,3593,0
GN,535905,449521,38589,47795,18283,18669275,4880,0
TypeScript,313384,224280,45483,43621,18787,10452429,1625,0
Assembly,287008,264337,985,21686,486,5741168,208,0
Markdown,269413,206096,0,63317,0,11687948,2550,0
SVG,174046,152717,12572,8757,2220,22524038,3533,0
C#,157031,127958,17452,11621,20524,6454321,239,0
License,135358,110711,0,24647,0,7563445,604,0
IDL,122949,56041,51449,15459,3,4740750,2522,0
Protocol Buffers,111670,59032,36682,15956,39,4071137,928,0
CSV,82115,82109,0,6,0,2823442,40,0
Objective C,77541,59694,8658,9189,5029,2830842,159,0
Patch,75177,71163,0,4014,0,3259866,166,0
CSS,75000,59035,5978,9987,0,2757317,1434,0
PHP,40161,26377,9729,4055,2305,1331970,759,0
YAML,37261,32831,1412,3018,0,1200672,681,0
Shell,35549,23404,7343,4802,2395,1110672,465,0
ReStructuredText,27308,20341,0,6967,0,1060106,111,0
Perl,24123,17001,4267,2855,1854,614736,105,0
Autoconf,23384,21005,1305,1074,587,1119235,155,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
TypeScript Typings,20588,6412,11939,2237,329,690332,331,0
Jupyter,18698,18698,0,0,0,670027,19,0
Go Template,17508,15114,0,2394,0,578314,212,0
Bazel,15238,13214,864,1160,274,413520,102,0
CMake,14807,12425,1116,1266,601,417974,89,0
Module-Definition,14664,14523,77,64,0,1911313,23,0
m4,13501,9491,2598,1412,0,483529,20,0
C++ Header,8875,5831,1667,1377,146,284141,96,0
SQL,8689,8036,270,383,1,550631,154,0
TOML,7704,5393,1369,942,72,211905,167,0
Ruby,7598,6071,538,989,605,247545,29,0
Swift,6471,4424,1103,944,222,226279,75,0
INI,4057,2807,12,1238,0,138212,108,0
BASH,3997,2699,707,591,311,123521,62,0
Kotlin,3718,2706,678,334,3,151047,21,0
Jinja,3446,3079,59,308,148,120301,59,0
Makefile,3412,2304,535,573,55,102305,46,0
Android Interface Definition Language,2858,1043,1271,544,0,102580,104,0
MSBuild,2530,2008,485,37,21,158385,22,0
Extensible Stylesheet Language Transformations,2480,2325,0,155,0,72964,81,0
Groovy,1966,1596,210,160,201,95151,3,0
Vue,1910,1556,186,168,26,51909,16,0
Windows Resource-Definition Script,1886,1091,593,202,0,62896,27,0
Dockerfile,1829,1347,268,214,457,50432,36,0
DOT,1575,1261,79,235,0,50379,31,0
TeX,1499,1486,11,2,0,23653,2,0
XML Schema,1332,1139,0,193,0,44196,9,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Batch,1015,652,145,218,97,30017,39,0
Meson,981,805,63,113,117,33624,10,0
Emacs Lisp,960,571,229,160,17,35155,8,0
JSX,849,677,60,112,49,24039,5,0
Go,834,691,61,82,154,21039,7,0
Elm,542,399,32,111,21,13190,2,0
Happy,498,449,0,49,0,12912,1,0
Gradle,344,251,41,52,0,13886,5,0
Vim Script,338,184,103,51,14,12334,6,0
FIDL,216,96,83,37,0,7566,7,0
AppleScript,212,116,59,37,7,6973,12,0
AWK,211,173,15,23,85,5013,3,0
Rakefile,192,150,13,29,15,5885,2,0
Sass,178,137,15,26,0,4232,12,0
Mako,135,93,13,29,11,2482,6,0
Powershell,134,87,24,23,3,4543,2,0
Templ,134,111,8,15,0,4140,2,0
Dart,129,102,7,20,15,3376,3,0
Handlebars,107,107,0,0,1,4521,13,0
Swig,98,84,0,14,0,3312,1,0
D,97,17,70,10,13,4544,2,0
Smarty Template,91,74,0,17,2,2816,6,0
GLSL,66,35,15,16,0,2155,2,0
Systemd,59,55,0,4,0,2418,3,0
sed,48,17,20,11,0,1677,2,0
LD Script,39,31,5,3,3,1054,4,0
nuspec,38,38,0,0,0,2360,1,0
R,23,20,0,3,3,1000,1,0
Properties File,5,5,0,0,0,200,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
