Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,7081328,5355346,686357,1039625,532476,260252445,26645,0
C Header,2744317,1582548,673737,488032,35825,104083932,24497,0
HTML,2269513,2006451,48344,214718,0,97319327,44928,0
JavaScript,2092823,1470212,426442,196169,187728,81927425,10624,0
Plain Text,1777003,1704227,0,72776,0,105014409,43485,0
C,1552603,1100118,328916,123569,201164,49713839,1483,0
Python,658705,485077,98519,75109,56522,24178493,3347,0
Java,499885,333089,101284,65512,39125,19595395,2485,0
JSON,415028,412655,0,2373,0,13977852,3082,0
Objective C++,315738,228757,37864,49117,20377,11382440,1549,0
Assembly,209927,196258,1349,12320,106,3909617,153,0
Shell,189460,157703,18218,13539,12591,5513022,253,0
XML,164601,133684,9611,21306,0,26916437,1491,0
SVG,150497,130528,12432,7537,2262,18250698,2100,0
GN,128865,104150,12543,12172,6471,3919309,1218,0
CSS,81329,63050,6135,12144,0,1895742,1320,0
IDL,79792,26804,44626,8362,3,3267039,1351,0
m4,59012,40655,12737,5620,0,2052676,54,0
Autoconf,55025,46487,4426,4112,4346,2335011,115,0
TCL,50268,38415,7743,4110,4088,2093197,163,0
Markdown,40015,29131,0,10884,0,1568052,323,0
Perl,32917,23427,5783,3707,2929,908088,109,0
C++ Header,30663,24661,2969,3033,1499,927203,70,0
ReStructuredText,25502,19030,0,6472,0,997582,71,0
Makefile,25176,18504,4083,2589,2228,1411928,37,0
License,23549,19683,0,3866,0,1294296,201,0
Protocol Buffers,23014,10476,8728,3810,0,1042249,222,0
Patch,19509,18362,0,1147,0,699386,89,0
Document Type Definition,18878,15452,0,3426,0,516512,27,0
PHP,11597,9528,909,1160,1585,352667,475,0
Cython,10733,5815,3299,1619,367,416247,127,0
Go Template,5852,5140,0,712,0,201323,80,0
Happy,5433,4916,0,517,0,183021,6,0
C#,4223,2610,1138,475,254,152043,27,0
BASH,4207,2642,1066,499,357,128768,57,0
Sass,3199,2128,641,430,0,66143,26,0
Batch,3168,1664,1078,426,90,101306,26,0
Objective C,2700,1827,350,523,238,78870,27,0
SQL,2676,2476,145,55,0,200634,63,0
MSBuild,2351,1876,473,2,17,151590,14,0
Extensible Stylesheet Language Transformations,2280,2134,0,146,0,66862,64,0
Windows Resource-Definition Script,2108,1123,718,267,0,65845,19,0
Ruby,1337,1067,45,225,93,42650,5,0
Jinja,938,856,0,82,40,38493,23,0
XML Schema,908,743,0,165,0,27862,8,0
YAML,754,704,25,25,0,31790,13,0
Emacs Lisp,744,500,142,102,24,28800,5,0
Module-Definition,461,379,36,46,0,11105,15,0
GLSL,431,335,83,13,8,9263,78,0
AWK,413,314,82,17,77,10983,6,0
Go,402,311,60,31,97,10959,3,0
Vim Script,332,182,96,54,10,12288,7,0
CMake,277,214,28,35,3,6779,8,0
DOT,214,143,30,41,0,7608,6,0
AppleScript,212,116,59,37,7,6973,12,0
Android Interface Definition Language,163,58,66,39,0,5477,10,0
Swig,129,93,20,16,0,4382,2,0
CSV,68,68,0,0,0,9172,10,0
Templ,65,53,3,9,0,2024,1,0
INI,58,37,10,11,0,2208,2,0
sed,48,17,20,11,0,1677,2,0
R,47,37,5,5,1,1842,1,0
Dockerfile,26,14,5,7,1,735,1,0
Properties File,22,3,17,2,0,857,3,0
Handlebars,20,16,0,4,0,1059,1,0
CoffeeScript,7,6,0,1,0,163,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
