Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,8212639,6202185,800864,1209590,581724,300228793,30513,0
C Header,3245714,1894069,785092,566553,38380,125250042,28499,0
HTML,2738955,2421152,58920,258883,0,114590120,55131,0
JavaScript,2144696,1439582,468424,236690,173065,85287136,11685,0
Plain Text,2134620,2063612,0,71008,0,132283434,45760,0
C,1614273,1165627,318695,129951,188886,52536425,1705,0
JSON,881956,879382,0,2574,0,29952424,3317,0
Java,727515,485074,148236,94205,54154,28797100,3399,0
Python,690241,510506,102136,77599,54590,25305251,3596,0
Objective C++,551205,404684,62308,84213,32342,20303875,2697,0
XML,246519,210710,10445,25364,0,31063144,1693,0
GN,226004,191023,17140,17841,8795,7491002,1999,0
Assembly,224760,210444,1226,13090,122,4252917,133,0
Shell,182863,149121,19189,14553,13080,5372887,279,0
SVG,154330,134170,12580,7580,2226,18716765,2209,0
CSS,88069,68492,6175,13402,0,1997350,1409,0
IDL,84391,29085,46232,9074,3,3445427,1542,0
Objective C,68099,53374,6705,8020,4361,2490958,102,0
Markdown,67626,51477,0,16149,0,2752236,468,0
m4,67500,46624,14414,6462,0,2375615,42,0
TCL,56594,43155,8688,4751,4794,2269695,187,0
C#,52928,37856,10189,4883,5701,2082273,147,0
Autoconf,51141,43221,4191,3729,4536,2315726,96,0
Protocol Buffers,37365,17010,14669,5686,0,1577130,346,0
License,36693,30669,0,6024,0,1960304,228,0
Perl,32827,23493,5680,3654,2921,904436,107,0
Patch,29377,27657,0,1720,0,1191363,91,0
Makefile,28259,21168,4205,2886,2689,1517451,42,0
C++ Header,25634,17837,4439,3358,1667,813913,76,0
ReStructuredText,24743,18581,0,6162,0,964758,71,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
PHP,16169,13651,1105,1413,1752,509174,657,0
Go Template,11843,10272,0,1571,0,429294,136,0
Happy,5751,5194,0,557,0,192976,7,0
Batch,3874,2036,1284,554,105,119328,32,0
SQL,3759,3508,195,56,0,279841,77,0
Ruby,3729,2930,283,516,351,118637,15,0
BASH,3556,2387,677,492,264,109210,52,0
Sass,3246,2171,642,433,0,66725,35,0
MSBuild,2850,2341,508,1,42,175395,19,0
CSV,2509,2509,0,0,0,66993,12,0
Extensible Stylesheet Language Transformations,2173,2044,0,129,0,63304,64,0
Windows Resource-Definition Script,1868,976,668,224,0,60352,17,0
Jinja,1279,1161,16,102,80,49004,30,0
CMake,1035,887,57,91,34,42077,17,0
YAML,948,858,53,37,0,37314,16,0
XML Schema,908,743,0,165,0,27862,8,0
Go,812,651,94,67,152,21427,7,0
Emacs Lisp,715,418,172,125,15,26684,5,0
DOT,505,380,46,79,0,17567,8,0
Vim Script,478,255,151,72,18,17485,10,0
Swift,460,351,58,51,0,20550,1,0
Module-Definition,410,324,42,44,0,10047,14,0
Bazel,345,304,4,37,39,9685,3,0
Android Interface Definition Language,316,92,162,62,0,11009,21,0
AppleScript,212,116,59,37,7,6973,12,0
Dockerfile,174,105,41,28,17,5716,3,0
Rakefile,103,81,5,17,8,2654,1,0
Swig,98,84,0,14,0,3312,1,0
nuspec,91,89,2,0,0,5178,2,0
Templ,70,58,3,9,0,2311,1,0
INI,56,37,11,8,0,1643,2,0
sed,48,17,20,11,0,1677,2,0
R,47,37,5,5,1,1842,1,0
XAML,42,36,0,6,0,1412,4,0
TypeScript,25,23,0,2,1,446,4,0
Properties File,22,3,17,2,0,857,3,0
Handlebars,20,16,0,4,0,1059,1,0
CoffeeScript,7,6,0,1,0,163,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
