Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,14379504,10900983,1376659,2101862,891849,543217302,50176,0
C Header,4966663,2978508,1112500,875655,54172,193301985,43367,0
HTML,4116175,3668880,87270,360025,0,183680761,81498,0
JavaScript,3744888,2532100,803649,409139,230811,145499937,21173,0
JSON,2034237,2031222,0,3015,0,118505280,4328,0
Plain Text,1570825,1500006,0,70819,0,97864506,29707,0
Java,1556135,1070649,278541,206945,96471,64231511,8134,0
Python,1029831,773906,139660,116265,76987,36915527,5480,0
Objective C++,726848,537212,77813,111823,39125,27535272,3923,0
C,703375,511155,106097,86123,98157,22534624,1307,0
XML,593495,522188,20019,51288,0,44976283,3312,0
GN,481859,405953,33580,42326,16749,16769740,4256,0
Assembly,270794,249444,1237,20113,349,5341118,206,0
Markdown,207451,159391,0,48060,0,9060861,2070,0
SVG,170894,149628,12547,8719,2221,20180135,3346,0
C#,147024,118884,16826,11314,20228,5860059,232,0
IDL,117985,52922,50376,14687,3,4570907,2438,0
License,114162,93607,0,20555,0,6423212,500,0
Protocol Buffers,113041,62117,35561,15363,31,4551873,872,0
CSV,82112,82102,0,10,0,2856030,41,0
CSS,75573,59903,5553,10117,0,2686442,1382,0
Objective C,73993,57197,8213,8583,4840,2699827,133,0
PHP,40973,26896,9972,4105,2350,1357279,769,0
Shell,35645,23462,7506,4677,2404,1119537,412,0
TypeScript,35410,24909,5020,5481,2874,1098103,298,0
Perl,35278,25352,5988,3938,3266,971117,106,0
ReStructuredText,33289,24878,0,8411,0,1238794,116,0
YAML,33089,29035,1333,2721,0,1089821,608,0
Autoconf,24171,21335,1569,1267,704,1152710,158,0
Patch,21533,20039,0,1494,0,800277,156,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
TypeScript Typings,19564,5411,12237,1916,315,690952,265,0
Go Template,15946,13752,0,2194,0,541446,201,0
Module-Definition,14889,14738,76,75,0,1985418,26,0
CMake,14550,12290,999,1261,575,408138,88,0
Bazel,13693,11829,821,1043,239,367148,80,0
C++ Header,8879,5835,1667,1377,147,284128,96,0
SQL,8074,7499,239,336,1,570022,158,0
Ruby,6305,5234,266,805,538,204387,23,0
m4,4806,3180,1045,581,0,162775,26,0
INI,3893,2694,16,1183,0,133542,106,0
BASH,3509,2369,618,522,283,109255,48,0
Makefile,3395,2237,576,582,60,104991,45,0
MSBuild,2525,2005,485,35,24,158362,22,0
Extensible Stylesheet Language Transformations,2510,2355,0,155,0,74208,81,0
Jinja,2249,2094,27,128,98,80055,39,0
Windows Resource-Definition Script,2098,1242,630,226,0,72751,28,0
Android Interface Definition Language,2003,806,773,424,0,75216,87,0
Vue,1910,1556,186,168,26,51909,16,0
Groovy,1854,1546,154,154,182,89318,3,0
Dockerfile,1651,1205,254,192,452,43865,20,0
LaTeX,1454,1441,11,2,0,21756,1,0
DOT,1397,1101,77,219,0,44279,30,0
XML Schema,1324,1132,0,192,0,43994,9,0
Swift,1180,823,203,154,13,46183,13,0
Batch,1084,690,163,231,108,32140,43,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Meson,965,792,63,110,109,33138,10,0
JSX,849,677,60,112,49,24039,5,0
Go,827,684,61,82,152,20903,7,0
Jupyter,820,820,0,0,0,29217,3,0
Emacs Lisp,812,463,207,142,16,30391,7,0
Elm,542,399,32,111,21,13190,2,0
Happy,490,443,0,47,0,12744,1,0
Vim Script,338,184,103,51,14,12334,6,0
Gradle,329,244,34,51,0,12844,5,0
FIDL,230,102,89,39,0,8041,8,0
AppleScript,212,116,59,37,7,6973,12,0
AWK,186,156,12,18,85,4671,2,0
Rakefile,185,142,11,32,8,5713,2,0
Sass,178,137,15,26,0,4232,12,0
Mako,135,93,13,29,11,2482,6,0
Templ,134,111,8,15,0,4140,2,0
Dart,129,102,7,20,15,3376,3,0
Handlebars,100,100,0,0,0,4184,12,0
Swig,98,84,0,14,0,3312,1,0
Smarty Template,75,61,0,14,2,1937,5,0
GLSL,66,35,15,16,0,2155,2,0
sed,48,17,20,11,0,1677,2,0
Systemd,38,36,0,2,0,1739,2,0
nuspec,38,38,0,0,0,2356,1,0
LD Script,37,29,5,3,1,953,4,0
Powershell,20,9,6,5,0,794,1,0
Properties File,5,5,0,0,0,202,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
