Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,15755762,11966406,1492799,2296557,946598,598391367,54226,0
C Header,5253401,3142658,1171193,939550,54890,205154891,46518,0
HTML,4357028,3882618,89093,385317,0,191817410,87327,0
JavaScript,3644071,2481873,767481,394717,223248,142186531,21252,0
JSON,2356727,2353445,0,3282,0,143880082,5934,0
Java,1681323,1161522,296246,223555,102804,69705562,8788,0
Plain Text,1462891,1398559,0,64332,0,94746519,27532,0
Python,1103217,828246,150653,124318,81819,39747334,5870,0
Rust,970183,762425,141697,66061,48200,32665141,2725,0
Objective C++,808930,598252,86389,124289,42796,30771530,4324,0
C,637892,460100,98089,79703,87614,20135086,1154,0
XML,635516,559532,21336,54648,0,47030494,3562,0
GN,533298,447271,38412,47615,18135,18555853,4864,0
TypeScript,304815,218231,44200,42384,18187,10184309,1568,0
Assembly,287168,264465,985,21718,486,5744282,208,0
Markdown,268116,204956,0,63160,0,11637735,2531,0
SVG,173923,152600,12572,8751,2219,22500164,3525,0
C#,157031,127958,17452,11621,20524,6454321,239,0
License,135476,110811,0,24665,0,7569117,603,0
IDL,123233,56130,51586,15517,3,4752895,2523,0
Protocol Buffers,111013,58776,36379,15858,39,4046686,932,0
CSV,82117,82111,0,6,0,2824190,40,0
Objective C,77422,59585,8659,9178,5025,2825345,160,0
Patch,74728,70748,0,3980,0,3239112,162,0
CSS,74546,58748,5871,9927,0,2743762,1431,0
PHP,40139,26355,9729,4055,2305,1331276,752,0
YAML,37206,32770,1418,3018,0,1198645,682,0
Shell,35397,23306,7322,4769,2386,1105859,462,0
ReStructuredText,27308,20341,0,6967,0,1060106,111,0
Perl,24123,17001,4267,2855,1854,614736,105,0
Autoconf,23351,20977,1305,1069,586,1118267,154,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
TypeScript Typings,20426,6381,11835,2210,331,684898,296,0
Jupyter,18698,18698,0,0,0,670027,19,0
Go Template,17447,15064,0,2383,0,576883,210,0
Bazel,15223,13200,864,1159,274,413192,102,0
CMake,14750,12375,1111,1264,591,415545,89,0
Module-Definition,14188,14047,77,64,0,1799903,23,0
m4,13501,9491,2598,1412,0,483529,20,0
C++ Header,8874,5830,1667,1377,146,284073,96,0
SQL,8456,7845,258,353,1,526928,150,0
TOML,7703,5392,1369,942,72,211886,167,0
Ruby,7598,6071,538,989,605,247545,29,0
Swift,6297,4289,1085,923,217,219663,74,0
INI,4057,2807,12,1238,0,138212,108,0
BASH,3997,2699,707,591,311,123521,62,0
Kotlin,3718,2706,678,334,3,151047,21,0
Jinja,3443,3076,59,308,148,120194,59,0
Makefile,3412,2304,535,573,55,102305,46,0
Android Interface Definition Language,2690,956,1231,503,0,96785,94,0
MSBuild,2530,2008,485,37,21,158385,22,0
Extensible Stylesheet Language Transformations,2480,2325,0,155,0,72964,81,0
Groovy,1957,1589,208,160,200,94586,3,0
Vue,1910,1556,186,168,26,51909,16,0
Windows Resource-Definition Script,1877,1087,592,198,0,62676,27,0
Dockerfile,1829,1347,268,214,457,50432,36,0
DOT,1575,1261,79,235,0,50379,31,0
TeX,1499,1486,11,2,0,23653,2,0
XML Schema,1332,1139,0,193,0,44196,9,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Batch,1015,652,145,218,97,30017,39,0
Meson,965,792,63,110,109,33138,10,0
Emacs Lisp,960,571,229,160,17,35155,8,0
JSX,849,677,60,112,49,24039,5,0
Go,834,691,61,82,154,21069,7,0
Elm,542,399,32,111,21,13190,2,0
Happy,498,449,0,49,0,12912,1,0
Gradle,344,251,41,52,0,13886,5,0
Vim Script,338,184,103,51,14,12334,6,0
FIDL,239,104,95,40,0,8505,8,0
AppleScript,212,116,59,37,7,6973,12,0
AWK,211,173,15,23,85,5013,3,0
Rakefile,192,150,13,29,15,5885,2,0
Sass,178,137,15,26,0,4232,12,0
Mako,135,93,13,29,11,2482,6,0
Powershell,134,87,24,23,3,4543,2,0
Templ,134,111,8,15,0,4140,2,0
Dart,129,102,7,20,15,3376,3,0
Handlebars,107,107,0,0,1,4521,13,0
Swig,98,84,0,14,0,3312,1,0
D,97,17,70,10,13,4552,2,0
Smarty Template,91,74,0,17,2,2816,6,0
GLSL,66,35,15,16,0,2155,2,0
Systemd,59,55,0,4,0,2418,3,0
sed,48,17,20,11,0,1677,2,0
LD Script,39,31,5,3,3,1054,4,0
nuspec,38,38,0,0,0,2360,1,0
R,23,20,0,3,3,1000,1,0
Properties File,5,5,0,0,0,200,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
