Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,7036155,5321203,682553,1032399,531102,258380456,26462,0
C Header,2727942,1572462,670380,485100,35574,103464167,24332,0
HTML,2252428,1991302,47502,213624,0,96647281,44595,0
JavaScript,2087733,1467712,424342,195679,186716,81745958,10584,0
Plain Text,2082545,2009118,0,73427,0,124581913,49554,0
C,1554215,1101047,329437,123731,201282,49774860,1479,0
Python,673607,496565,99970,77072,57696,24738620,3426,0
Java,486322,323961,98555,63806,38308,19056215,2432,0
JSON,413611,411247,0,2364,0,13892987,3041,0
Objective C++,312427,226084,37682,48661,20223,11263050,1538,0
Assembly,185151,173455,1344,10352,81,3422506,137,0
XML,161631,131061,9567,21003,0,26800051,1480,0
Shell,157741,130432,15465,11844,10950,4601772,248,0
SVG,150995,131023,12432,7540,2262,18285127,2094,0
GN,126503,102045,12429,12029,6431,3844977,1205,0
CSS,81536,63190,6168,12178,0,1900052,1329,0
IDL,79539,26706,44502,8331,3,3255549,1337,0
TCL,50270,38416,7743,4111,4088,2093211,163,0
Autoconf,49578,41741,4199,3638,3524,2139004,110,0
m4,48584,33370,10592,4622,0,1670961,48,0
Markdown,36340,26586,0,9754,0,1412354,308,0
Perl,32956,23451,5790,3715,2933,909055,111,0
C++ Header,30640,24648,2957,3035,1499,925991,70,0
ReStructuredText,25502,19030,0,6472,0,997582,71,0
Makefile,25176,18504,4083,2589,2228,1411928,37,0
Protocol Buffers,22848,10382,8679,3787,0,1035635,221,0
License,22377,18706,0,3671,0,1236825,193,0
Patch,19756,18616,0,1140,0,706537,89,0
Document Type Definition,18878,15452,0,3426,0,516512,27,0
PHP,11556,9488,909,1159,1579,352085,471,0
Cython,10733,5815,3299,1619,367,416247,127,0
Go Template,5588,4906,0,682,0,191798,78,0
Happy,5433,4916,0,517,0,183021,6,0
C#,4223,2610,1138,475,254,152043,27,0
BASH,4208,2650,1058,500,359,128585,56,0
Batch,3171,1666,1080,425,91,101573,27,0
Sass,3162,2096,640,426,0,65643,22,0
Objective C,2700,1827,350,523,238,78870,27,0
SQL,2562,2362,145,55,0,195282,61,0
MSBuild,2351,1876,473,2,17,151590,14,0
Windows Resource-Definition Script,2207,1175,743,289,0,68875,21,0
Extensible Stylesheet Language Transformations,2166,2037,0,129,0,63057,63,0
Ruby,1337,1067,45,225,93,42650,5,0
Jinja,1007,926,0,81,41,39964,24,0
XML Schema,908,743,0,165,0,27862,8,0
YAML,750,704,22,24,0,31627,13,0
Emacs Lisp,744,500,142,102,24,28800,5,0
Module-Definition,615,528,39,48,0,15834,17,0
GLSL,544,434,83,27,17,11578,88,0
AWK,413,314,82,17,77,10983,6,0
Go,394,311,53,30,97,10625,3,0
Vim Script,332,182,96,54,10,12288,7,0
CMake,277,214,28,35,3,6779,8,0
DOT,214,143,30,41,0,7608,6,0
AppleScript,212,116,59,37,7,6973,12,0
Android Interface Definition Language,163,58,66,39,0,5477,10,0
Swig,129,93,20,16,0,4382,2,0
Varnish Configuration,122,119,0,3,0,4153,1,0
CSV,68,68,0,0,0,9172,10,0
Templ,65,53,3,9,0,2024,1,0
INI,58,37,10,11,0,2208,2,0
sed,48,17,20,11,0,1677,2,0
R,47,37,5,5,1,1842,1,0
Dockerfile,24,13,3,8,1,607,1,0
Properties File,22,3,17,2,0,857,3,0
Handlebars,20,16,0,4,0,1059,1,0
CoffeeScript,7,6,0,1,0,163,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
