Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,14939006,11325585,1429533,2183888,914593,565310750,51933,0
C Header,5120175,3064605,1144840,910730,54677,199745890,44783,0
HTML,4211240,3752272,85949,373019,0,187066852,83792,0
JavaScript,3676524,2498941,778122,399461,228077,142509515,20987,0
JSON,2083231,2080118,0,3113,0,123789958,4601,0
Java,1623815,1118543,289429,215843,99625,67168919,8466,0
Plain Text,1623025,1554861,0,68164,0,102192481,29474,0
Python,1068468,801884,145558,121026,79084,38363575,5666,0
Objective C++,756770,559328,80619,116823,40211,28696776,4127,0
C,704088,511690,106118,86280,98119,22557874,1304,0
XML,612986,539008,20890,53088,0,45823761,3449,0
GN,500819,420887,35735,44197,17294,17464931,4485,0
Rust,432723,381287,33125,18311,18049,15368115,1127,0
Assembly,271950,250834,1047,20069,341,5382732,201,0
Markdown,230629,176411,0,54218,0,10035595,2250,0
TypeScript,195253,137625,30645,26983,12047,6448183,1099,0
SVG,171575,150278,12554,8743,2221,21305812,3417,0
C#,147024,118884,16826,11314,20228,5860059,232,0
IDL,120460,54589,50804,15067,3,4652736,2470,0
Protocol Buffers,116619,62273,38018,16328,31,4711893,925,0
License,113910,93436,0,20474,0,6421065,532,0
CSV,82281,82265,0,16,0,2860157,44,0
CSS,75680,59900,5596,10184,0,2721163,1391,0
Objective C,75594,58330,8415,8849,4932,2757625,146,0
Patch,67352,63988,0,3364,0,2876011,143,0
PHP,40446,26430,9961,4055,2282,1340821,744,0
Shell,36354,23706,7814,4834,2459,1141295,448,0
Perl,35282,25354,5989,3939,3266,971213,107,0
YAML,33659,29525,1348,2786,0,1104096,633,0
ReStructuredText,33384,24951,0,8433,0,1242144,118,0
Autoconf,24298,21459,1568,1271,704,1154497,161,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
TypeScript Typings,20800,6258,12457,2085,332,728422,286,0
Jupyter,17435,17435,0,0,0,619957,18,0
Go Template,17226,14921,0,2305,0,570776,205,0
Module-Definition,15420,15281,70,69,0,2027729,24,0
CMake,14699,12395,1039,1265,576,412734,89,0
Bazel,14417,12449,861,1107,256,391174,95,0
C++ Header,8878,5834,1667,1377,147,284101,96,0
SQL,8583,7923,239,421,1,611931,169,0
Ruby,6305,5234,266,805,538,204387,23,0
m4,4806,3180,1045,581,0,162775,26,0
INI,4358,3005,16,1337,0,145927,106,0
BASH,3982,2678,714,590,313,123241,60,0
Makefile,3344,2218,555,571,57,103431,45,0
MSBuild,2525,2005,485,35,24,158362,22,0
Extensible Stylesheet Language Transformations,2510,2355,0,155,0,74208,81,0
Jinja,2283,2129,27,127,94,81222,39,0
Swift,2094,1385,403,306,25,77975,30,0
Android Interface Definition Language,2028,811,788,429,0,76095,86,0
Windows Resource-Definition Script,1962,1170,593,199,0,69424,27,0
Vue,1910,1556,186,168,26,51909,16,0
Groovy,1908,1577,177,154,189,92549,3,0
TOML,1691,1229,324,138,11,45576,38,0
Dockerfile,1679,1236,253,190,466,44892,22,0
DOT,1631,1311,77,243,0,51332,34,0
TeX,1454,1441,11,2,0,21756,1,0
XML Schema,1324,1132,0,192,0,43994,9,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Batch,1034,656,159,219,97,30657,41,0
Emacs Lisp,969,580,229,160,17,35457,8,0
Meson,965,792,63,110,109,33138,10,0
JSX,849,677,60,112,49,24039,5,0
Go,827,684,61,82,152,20903,7,0
Elm,542,399,32,111,21,13190,2,0
Happy,490,443,0,47,0,12744,1,0
Vim Script,338,184,103,51,14,12334,6,0
Gradle,331,246,34,51,0,13046,5,0
FIDL,231,102,90,39,0,8102,8,0
AppleScript,212,116,59,37,7,6973,12,0
AWK,186,156,12,18,85,4671,2,0
Rakefile,185,142,11,32,8,5713,2,0
Sass,178,137,15,26,0,4232,12,0
Mako,135,93,13,29,11,2482,6,0
Templ,134,111,8,15,0,4140,2,0
Dart,129,102,7,20,15,3376,3,0
Handlebars,107,107,0,0,1,4521,13,0
Swig,98,84,0,14,0,3312,1,0
Smarty Template,75,61,0,14,2,1937,5,0
GLSL,66,35,15,16,0,2155,2,0
sed,48,17,20,11,0,1677,2,0
LD Script,39,31,5,3,3,1054,4,0
Systemd,38,36,0,2,0,1739,2,0
nuspec,38,38,0,0,0,2356,1,0
Powershell,20,9,6,5,0,794,1,0
Properties File,5,5,0,0,0,202,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
