Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,7904589,5970411,771331,1162847,569683,287738638,29427,0
C Header,3138627,1836094,753583,548950,38083,120787030,27373,0
HTML,2531818,2241485,52077,238256,0,106568415,50084,0
JavaScript,2094843,1397239,476100,221504,172550,83282225,11630,0
Plain Text,1908561,1836708,0,71853,0,110125325,44321,0
C,1387215,983108,285695,118412,183121,44899844,1457,0
JSON,713228,710705,0,2523,0,24520782,3206,0
Java,683030,455235,139997,87798,51276,26953885,3159,0
Python,670106,493731,101297,75078,51984,24543715,3538,0
Objective C++,522314,383769,59643,78902,31223,19224787,2441,0
GN,209498,176289,16381,16828,8440,6877600,1901,0
XML,200075,165599,10181,24295,0,28317182,1647,0
Assembly,196005,183515,1539,10951,107,3651826,141,0
Shell,159193,129888,16802,12503,11159,4687651,263,0
SVG,154180,134048,12599,7533,2225,18674341,2157,0
CSS,86543,67312,6043,13188,0,1968821,1363,0
IDL,82037,28031,45218,8788,3,3353675,1475,0
Objective C,65883,51986,6219,7678,4201,2419958,88,0
m4,55351,38363,11660,5328,0,1958911,39,0
Markdown,52817,39642,0,13175,0,2132815,368,0
C#,52032,37459,9804,4769,5647,2052671,144,0
Perl,50812,37501,7215,6096,4221,1415592,171,0
Autoconf,44478,37454,3572,3452,3790,1933722,118,0
License,37820,31648,0,6172,0,2009779,229,0
Protocol Buffers,37439,17179,14489,5771,0,1569267,379,0
TCL,35284,26966,5412,2906,2924,1442838,118,0
Makefile,28196,21125,4201,2870,2691,1513824,41,0
ReStructuredText,24586,18478,0,6108,0,960425,70,0
C++ Header,24434,16953,4301,3180,1568,780816,73,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
Patch,18698,17690,0,1008,0,673009,85,0
PHP,16212,13718,1087,1407,1736,510496,656,0
Go Template,10770,9330,0,1440,0,390803,119,0
BASH,4848,3010,1176,662,402,146725,62,0
Happy,3960,3575,0,385,0,130380,5,0
Ruby,3729,2930,283,516,351,118637,15,0
SQL,3517,3317,145,55,0,266213,100,0
Sass,3231,2156,642,433,0,66492,32,0
MSBuild,2869,2359,508,2,42,176196,20,0
Batch,2621,1403,832,386,86,80321,27,0
CSV,2299,2299,0,0,0,55560,11,0
Extensible Stylesheet Language Transformations,2173,2044,0,129,0,63304,64,0
Windows Resource-Definition Script,1815,943,653,219,0,58975,16,0
Jinja,1190,1078,12,100,67,46416,28,0
CMake,1046,896,59,91,34,42494,17,0
XML Schema,908,743,0,165,0,27862,8,0
YAML,884,794,53,37,0,35451,15,0
Go,812,651,94,67,152,21427,7,0
Emacs Lisp,715,418,172,125,15,26684,5,0
DOT,503,378,46,79,0,18210,8,0
Cython,466,334,49,83,43,12878,7,0
Swift,460,351,58,51,0,20550,1,0
Vim Script,438,233,139,66,14,16068,8,0
Module-Definition,404,321,38,45,0,9846,14,0
Bazel,345,304,4,37,39,9685,3,0
Android Interface Definition Language,228,67,112,49,0,7982,15,0
AppleScript,212,116,59,37,7,6973,12,0
Dockerfile,174,105,41,28,17,5716,3,0
Rakefile,103,81,5,17,8,2654,1,0
Swig,98,84,0,14,0,3312,1,0
nuspec,91,89,2,0,0,5178,2,0
Templ,70,58,3,9,0,2311,1,0
INI,56,37,11,8,0,1643,2,0
sed,48,17,20,11,0,1677,2,0
R,47,37,5,5,1,1842,1,0
TypeScript,23,21,0,2,1,352,2,0
Properties File,22,3,17,2,0,857,3,0
Handlebars,20,16,0,4,0,1059,1,0
CoffeeScript,7,6,0,1,0,163,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
