Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,16439549,12496452,1556233,2386864,974568,624897881,56114,0
C Header,5417631,3249107,1197366,971158,56576,211163066,48016,0
HTML,4466743,3985444,88302,392997,0,195509424,89699,0
JavaScript,3578512,2448827,742372,387313,219490,151131211,21264,0
JSON,3103406,3102324,0,1082,0,192894789,5876,0
Java,1689895,1166529,298464,224902,103304,69786967,8756,0
Plain Text,1468489,1404908,0,63581,0,98722374,27478,0
Python,1129492,849807,153049,126636,83022,40930070,6012,0
Objective C++,855955,632819,91707,131429,45316,32478727,4515,0
Rust,769170,616963,105202,47005,34755,25993879,2129,0
C,651359,469816,99374,82169,87785,20567379,1155,0
XML,568784,495906,24061,48817,0,44674814,3533,0
GN,543256,456071,38923,48262,18765,18852036,4939,0
TypeScript,440624,313882,65017,61725,27103,14587312,2260,0
SVG,311716,290321,12631,8764,2223,34835838,3612,0
Assembly,291189,267487,1257,22445,524,5838980,217,0
Markdown,272131,209342,0,62789,0,11716679,2649,0
INI,159292,116337,64,42891,0,5889612,8935,0
C#,157031,127958,17452,11621,20524,6453853,239,0
License,137302,112380,0,24922,0,7701061,588,0
IDL,125243,57490,51960,15793,3,4780707,2571,0
Protocol Buffers,108782,57975,35375,15432,39,3952182,926,0
CSV,82123,82117,0,6,0,2824243,40,0
Patch,81815,77270,0,4545,0,3608332,178,0
CSS,80967,63480,6548,10939,0,2893874,1485,0
Objective C,79684,61273,8889,9522,5090,2916167,170,0
YAML,68733,61997,1703,5033,0,2397202,1780,0
PHP,40353,26538,9743,4072,2304,1337781,767,0
Shell,35285,23129,7361,4795,2400,1102175,471,0
Autoconf,31476,28968,1329,1179,634,1415865,147,0
ReStructuredText,27229,20288,0,6941,0,1057463,109,0
Perl,24123,17001,4267,2855,1854,614710,105,0
TypeScript Typings,21183,6956,11904,2323,340,708757,337,0
Document Type Definition,21073,17637,0,3436,0,579640,29,0
Jupyter,18698,18698,0,0,0,670027,19,0
Go Template,18622,16020,0,2602,0,613188,229,0
Module-Definition,18556,18415,77,64,0,2381039,23,0
Bazel,17284,15022,946,1316,277,475523,114,0
CMake,16325,13800,1176,1349,616,448130,90,0
m4,13359,9360,2592,1407,0,477640,20,0
SQL,10019,9006,402,611,3,655088,181,0
C++ Header,8875,5831,1667,1377,146,284141,96,0
Ruby,7852,6320,535,997,595,254937,29,0
TOML,5725,4211,812,702,25,141512,109,0
Swift,4699,3195,809,695,129,163866,53,0
BASH,4020,2729,693,598,317,122121,63,0
Kotlin,3718,2706,678,334,3,151047,21,0
Jinja,3459,3096,59,304,149,119939,59,0
Makefile,3222,2153,527,542,55,96634,44,0
Android Interface Definition Language,2828,1056,1217,555,0,98197,110,0
MSBuild,2530,2008,485,37,21,158381,22,0
Extensible Stylesheet Language Transformations,2470,2318,0,152,0,72788,81,0
Vue,2347,1911,234,202,29,64255,18,0
Groovy,2013,1640,214,159,208,97632,3,0
Windows Resource-Definition Script,1881,1087,593,201,0,62613,27,0
Dockerfile,1645,1195,257,193,441,45282,21,0
DOT,1566,1254,79,233,0,50073,31,0
TeX,1499,1486,11,2,0,23653,2,0
XML Schema,1332,1139,0,193,0,44196,9,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Batch,1051,664,165,222,97,31017,41,0
Meson,981,805,63,113,117,33624,10,0
Emacs Lisp,960,571,229,160,17,35107,8,0
JSX,849,677,60,112,49,24039,5,0
Go,705,577,58,70,115,18155,7,0
Elm,542,399,32,111,21,13190,2,0
Happy,497,448,0,49,0,12845,1,0
Gradle,347,255,39,53,0,13885,5,0
Vim Script,338,184,103,51,14,12242,6,0
FIDL,224,98,88,38,0,7804,7,0
AppleScript,212,116,59,37,7,6661,12,0
AWK,211,173,15,23,85,5013,3,0
CloudFormation (YAML),206,204,2,0,0,15961,1,0
Rakefile,192,150,13,29,15,5885,2,0
Sass,173,133,15,25,0,4191,11,0
Mako,135,93,13,29,11,2482,6,0
Powershell,134,87,24,23,3,4543,2,0
Templ,134,111,8,15,0,4092,2,0
Dart,129,102,7,20,15,3376,3,0
Handlebars,107,107,0,0,1,4521,13,0
Swig,98,84,0,14,0,3312,1,0
D,97,17,70,10,13,4500,2,0
Smarty Template,75,61,0,14,2,1937,5,0
GLSL,66,35,15,16,0,2155,2,0
Systemd,59,55,0,4,0,2418,3,0
sed,48,17,20,11,0,1625,2,0
LD Script,39,31,5,3,3,1032,4,0
nuspec,38,38,0,0,0,2356,1,0
Properties File,6,6,0,0,0,212,2,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
