Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,17990188,13728257,1688107,2573824,1035418,686952973,59642,0
C Header,5803232,3509780,1267869,1025583,58489,229620782,50631,0
HTML,4721737,4217503,91499,412735,0,206700088,93768,0
JSON,3649668,3648580,0,1088,0,232254264,8685,0
JavaScript,3359088,2366869,632737,359482,208789,147970804,19096,0
Java,1836238,1322854,275578,237806,102195,75433606,8819,0
Plain Text,1196011,1132972,0,63039,0,52267283,26333,0
Python,1136090,859087,147969,129034,83970,41055684,6405,0
Objective C++,1004705,742147,110906,151652,47955,38632652,5021,0
Rust,960575,749922,152675,57978,45012,32753309,2518,0
TypeScript,811236,578409,121231,111596,51129,27407383,3907,0
XML,728111,653561,25997,48553,0,56802364,3666,0
C,642918,458050,100002,84866,85215,19996098,1128,0
GN,581224,487292,42794,51138,20772,20595369,5350,0
SVG,316686,295171,12688,8827,2219,35572340,3697,0
Assembly,290332,267122,1269,21941,852,5998044,217,0
Markdown,287820,222785,0,65035,0,12778867,2903,0
License,157260,128587,0,28673,0,8849891,587,0
C#,157031,127958,17452,11621,20524,6453853,239,0
IDL,132008,61544,53631,16833,3,5015876,2687,0
Protocol Buffers,127599,64644,44421,18534,35,4684154,1185,0
CSS,98116,77721,7389,13006,0,3431828,1596,0
CSV,82210,82204,0,6,0,2831210,44,0
Objective C,80971,62219,9019,9733,5283,2976746,175,0
YAML,66894,59997,1760,5137,0,2370419,1955,0
PHP,40983,27064,9781,4138,2368,1363035,786,0
Shell,35249,22934,7431,4884,2393,1119780,485,0
Patch,33151,30880,0,2271,0,1312917,184,0
TypeScript Typings,29311,12199,13745,3367,355,948075,427,0
ReStructuredText,26775,19980,0,6795,0,1041063,105,0
Perl,24461,17272,4302,2887,1878,624991,102,0
Bazel,23801,20470,1384,1947,514,762698,150,0
Autoconf,22748,19997,1759,992,564,1100514,152,0
Go Template,19826,17108,0,2718,0,663753,243,0
Module-Definition,19570,19424,81,65,0,2763581,26,0
CMake,17471,14615,1452,1404,702,493615,94,0
SQL,16542,14537,1294,711,23,1022161,243,0
TOML,16293,12722,1601,1970,25,352792,136,0
m4,11681,8215,2213,1253,0,414469,22,0
C++ Header,9405,6211,1784,1410,312,302225,98,0
Swift,7882,5508,1244,1130,286,268667,78,0
Ruby,7852,6320,535,997,595,254937,29,0
Kotlin,4065,2880,828,357,22,165168,22,0
Document Type Definition,3819,3799,0,20,0,120824,7,0
BASH,3744,2518,686,540,265,117199,57,0
Jinja,3648,3271,59,318,153,125991,62,0
Makefile,3099,2115,474,510,55,93027,40,0
MSBuild,2705,2182,485,38,33,167377,24,0
Vue,2475,2033,234,208,33,68260,20,0
Extensible Stylesheet Language Transformations,2190,2046,0,144,0,62357,80,0
Groovy,1930,1546,217,167,222,94309,3,0
Windows Resource-Definition Script,1853,1065,593,195,0,62870,30,0
Dockerfile,1719,1245,271,203,454,47780,22,0
JSX,1698,1354,120,224,98,48078,10,0
DOT,1578,1271,80,227,0,49933,33,0
Jupyter,1541,1541,0,0,0,59660,2,0
TeX,1499,1486,11,2,0,23653,2,0
Android Interface Definition Language,1337,317,835,185,0,45960,44,0
Batch,1283,790,236,257,114,38332,45,0
Emacs Lisp,1119,667,272,180,19,40678,9,0
Elm,1084,798,64,222,42,26380,4,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Meson,981,805,63,113,117,33624,10,0
Go,697,570,58,69,114,17908,7,0
Handlebars,630,603,0,27,6,19267,31,0
Happy,497,448,0,49,0,12845,1,0
XML Schema,424,396,0,28,0,16334,1,0
Vim Script,338,184,103,51,14,12243,6,0
CloudFormation (YAML),228,226,2,0,0,17992,1,0
FIDL,222,96,88,38,0,7908,7,0
AppleScript,212,116,59,37,7,6661,12,0
AWK,211,173,15,23,85,5013,3,0
Gradle,199,132,39,28,0,8855,1,0
Rakefile,192,150,13,29,15,5885,2,0
Sass,173,133,15,25,0,4191,11,0
GLSL,168,121,18,29,0,5557,4,0
INI,165,125,14,26,0,4467,12,0
Mako,135,93,13,29,11,2482,6,0
Powershell,134,87,24,23,3,4543,2,0
Templ,134,111,8,15,0,4092,2,0
Dart,129,102,7,20,15,3376,3,0
Swig,98,84,0,14,0,3312,1,0
D,97,17,70,10,13,4500,2,0
Smarty Template,58,47,0,11,2,1545,4,0
sed,48,17,20,11,0,1625,2,0
LD Script,39,31,5,3,3,1032,4,0
Systemd,38,36,0,2,0,1739,2,0
nuspec,38,38,0,0,0,2356,1,0
JSONC,28,16,10,2,0,719,2,0
Prolog,22,22,0,0,0,918,1,0
Nix,20,18,0,2,0,532,1,0
Properties File,5,5,0,0,0,200,1,0
Gemfile,3,2,0,1,0,39,1,0
Docker ignore,2,2,0,0,0,16,1,0
DM,1,1,0,0,1,60,1,0
