Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,18314753,13986195,1713874,2614684,1049510,699861445,60436,0
C Header,5914134,3573132,1286118,1054884,58872,233795317,51375,0
HTML,4782456,4272808,92326,417322,0,208902976,94954,0
JSON,3707066,3705971,0,1095,0,227792352,8810,0
JavaScript,3269013,2315235,605578,348200,206063,145067049,18872,0
Java,1887411,1360581,282031,244799,104128,77594345,9058,0
Plain Text,1213898,1150263,0,63635,0,53088809,26497,0
Python,1150957,871456,148696,130805,85406,41589706,6509,0
Objective C++,1044504,772587,115000,156917,49796,40238593,5184,0
Rust,986693,770390,156339,59964,46371,33711869,2587,0
TypeScript,958468,681166,146522,130780,59429,32607217,4435,0
XML,745286,668654,26881,49751,0,57515366,3751,0
C,714522,507478,107215,99829,83408,22143601,1184,0
GN,586159,491819,42964,51376,20950,20783638,5402,0
SVG,317153,295604,12689,8860,2217,35538875,3709,0
Markdown,292298,226117,0,66181,0,12986438,2955,0
Assembly,276280,253554,1267,21459,760,5681928,206,0
License,175881,143760,0,32121,0,9881880,594,0
C#,157031,127958,17452,11621,20524,6453853,239,0
Protocol Buffers,138251,67342,51279,19630,35,4997063,1250,0
IDL,133036,62351,53727,16958,3,5029557,2709,0
CSS,100600,79512,7772,13316,0,3495090,1631,0
CSV,82210,82204,0,6,0,2831209,44,0
Objective C,80976,62224,9019,9733,5283,2976960,175,0
YAML,69114,62005,1808,5301,0,2446090,2009,0
PHP,41113,27178,9790,4145,2377,1366960,796,0
Shell,35433,23088,7442,4903,2394,1126605,487,0
Patch,33451,31151,0,2300,0,1324987,191,0
TypeScript Typings,33186,14819,14317,4050,358,1064150,426,0
ReStructuredText,26791,19992,0,6799,0,1041746,106,0
Perl,25653,18280,4409,2964,2012,659697,104,0
SQL,25277,23213,1329,735,23,11834736,252,0
Module-Definition,24067,23921,81,65,0,4452924,26,0
Bazel,23850,20515,1385,1950,515,764373,151,0
Autoconf,23000,20264,1680,1056,576,1106452,162,0
Go Template,20079,17312,0,2767,0,670649,247,0
CMake,17571,14673,1486,1412,704,497258,95,0
TOML,17505,13757,1604,2144,45,388579,136,0
m4,11681,8215,2213,1253,0,414469,22,0
C++ Header,9509,6254,1823,1432,310,307822,96,0
Swift,9313,6475,1519,1319,417,322633,84,0
Ruby,7852,6320,535,997,595,254937,29,0
Kotlin,4065,2880,828,357,22,165168,22,0
Document Type Definition,3819,3799,0,20,0,120824,7,0
BASH,3744,2518,686,540,265,117199,57,0
Jinja,3670,3293,59,318,160,126251,62,0
Makefile,3106,2119,476,511,55,93198,40,0
MSBuild,2705,2182,485,38,33,167377,24,0
Vue,2475,2033,234,208,33,68260,20,0
Extensible Stylesheet Language Transformations,2190,2046,0,144,0,62357,80,0
Groovy,1940,1556,217,167,222,94884,3,0
Windows Resource-Definition Script,1846,1059,593,194,0,62977,30,0
Dockerfile,1720,1246,271,203,454,47808,22,0
JSX,1698,1354,120,224,98,48078,10,0
DOT,1578,1271,80,227,0,49933,33,0
Jupyter,1541,1541,0,0,0,59660,2,0
LaTeX,1499,1486,11,2,0,23653,2,0
Android Interface Definition Language,1337,317,835,185,0,45960,44,0
Batch,1291,792,242,257,114,38894,45,0
Emacs Lisp,1155,672,300,183,19,42177,10,0
Elm,1084,798,64,222,42,26380,4,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Meson,981,805,63,113,117,33624,10,0
Handlebars,775,738,0,37,6,23917,31,0
Go,697,570,58,69,114,17917,7,0
Happy,497,448,0,49,0,12845,1,0
XML Schema,424,396,0,28,0,16334,1,0
Vim Script,338,184,103,51,14,12243,6,0
CloudFormation (YAML),231,229,2,0,0,18225,1,0
FIDL,222,96,88,38,0,7908,7,0
AppleScript,212,116,59,37,7,6661,12,0
AWK,211,173,15,23,85,5013,3,0
Gradle,205,136,40,29,0,9140,1,0
GLSL,201,135,28,38,0,7176,4,0
Rakefile,192,150,13,29,15,5885,2,0
CodeQL,176,106,47,23,19,5560,5,0
Sass,173,133,15,25,0,4191,11,0
INI,149,110,14,25,0,3886,9,0
Mako,135,93,13,29,11,2482,6,0
Templ,134,111,8,15,0,4092,2,0
Powershell,134,87,24,23,3,4543,2,0
Dart,129,102,7,20,15,3376,3,0
Swig,98,84,0,14,0,3312,1,0
D,97,17,70,10,13,4500,2,0
Smarty Template,58,47,0,11,2,1545,4,0
sed,48,17,20,11,0,1625,2,0
JSONC,48,30,15,3,0,1199,3,0
LD Script,39,31,5,3,3,1032,4,0
Systemd,38,36,0,2,0,1739,2,0
nuspec,38,38,0,0,0,2356,1,0
Prolog,26,26,0,0,0,1116,1,0
Nix,20,18,0,2,0,532,1,0
Properties File,5,5,0,0,0,200,1,0
Gemfile,3,2,0,1,0,39,1,0
Docker ignore,2,2,0,0,0,16,1,0
DM,1,1,0,0,1,60,1,0
