Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,15642826,11880362,1481871,2280593,940942,594054055,53855,0
C Header,5242351,3138879,1167380,936092,54663,204949693,46292,0
HTML,4340517,3867538,89087,383892,0,191279805,86972,0
JavaScript,3637575,2476881,766605,394089,223360,141991022,21175,0
JSON,2195786,2192527,0,3259,0,131859380,5841,0
Java,1672976,1155317,295551,222108,101733,69392235,8723,0
Plain Text,1591975,1524141,0,67834,0,98471401,29717,0
Python,1103996,828958,150881,124157,81723,39771557,5874,0
Rust,966584,760522,140297,65765,48079,32544017,2696,0
Objective C++,803375,594274,85689,123412,42632,30555992,4299,0
C,700616,509872,104893,85851,96363,22501728,1283,0
XML,631057,555396,21286,54375,0,46926396,3551,0
GN,527295,442579,37893,46823,17938,18369280,4775,0
TypeScript,298614,213744,43354,41516,17936,9983397,1533,0
Assembly,287192,264489,985,21718,486,5745178,208,0
Markdown,265261,202698,0,62563,0,11521586,2505,0
SVG,173778,152471,12572,8735,2219,22475253,3527,0
C#,147024,118884,16826,11314,20228,5860059,232,0
License,134565,110053,0,24512,0,7518299,596,0
IDL,122753,55920,51398,15435,3,4734066,2515,0
Protocol Buffers,120681,64276,39447,16958,31,4847424,974,0
CSV,82017,82011,0,6,0,2816899,39,0
Objective C,77480,59637,8673,9170,5025,2826862,160,0
CSS,75433,59501,5843,10089,0,2758914,1426,0
Patch,74625,70644,0,3981,0,3234409,159,0
PHP,40641,26588,9977,4076,2299,1346592,752,0
YAML,37115,32669,1431,3015,0,1196309,683,0
Shell,34981,23203,7122,4656,2337,1082749,440,0
ReStructuredText,27308,20341,0,6967,0,1060106,111,0
Perl,24122,17000,4267,2855,1854,614699,105,0
Autoconf,23338,20966,1304,1068,584,1116251,155,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
TypeScript Typings,20271,6332,11754,2185,333,679107,294,0
Jupyter,18698,18698,0,0,0,670027,19,0
Go Template,17214,14882,0,2332,0,569665,204,0
Bazel,14730,12757,857,1116,241,398827,97,0
CMake,14623,12262,1102,1259,576,411713,89,0
Module-Definition,14190,14055,67,68,0,1800799,23,0
m4,13479,9486,2587,1406,0,479846,20,0
SQL,9373,8764,256,353,1,690045,181,0
C++ Header,8874,5830,1667,1377,146,284073,96,0
TOML,7114,4960,1344,810,71,191398,163,0
Ruby,6305,5234,266,805,538,204387,23,0
Swift,5995,4058,1046,891,194,208365,72,0
BASH,4034,2716,721,597,315,124493,62,0
INI,3829,2653,16,1160,0,130558,107,0
Jinja,3455,3089,59,307,148,120737,59,0
Makefile,3412,2304,535,573,55,102305,46,0
MSBuild,2525,2005,485,35,24,158362,22,0
Extensible Stylesheet Language Transformations,2480,2325,0,155,0,72964,81,0
Android Interface Definition Language,2160,856,847,457,0,80606,91,0
Groovy,1955,1585,210,160,200,94569,3,0
Vue,1910,1556,186,168,26,51909,16,0
Windows Resource-Definition Script,1877,1087,592,198,0,62676,27,0
Dockerfile,1854,1376,266,212,479,50081,37,0
DOT,1571,1257,79,235,0,50260,31,0
TeX,1499,1486,11,2,0,23653,2,0
XML Schema,1332,1139,0,193,0,44196,9,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Batch,999,645,139,215,97,29293,39,0
Emacs Lisp,969,580,229,160,17,35457,8,0
Meson,965,792,63,110,109,33138,10,0
JSX,849,677,60,112,49,24039,5,0
Go,827,684,61,82,152,20903,7,0
Elm,542,399,32,111,21,13190,2,0
Happy,498,449,0,49,0,12912,1,0
Gradle,344,251,41,52,0,13886,5,0
Vim Script,338,184,103,51,14,12334,6,0
FIDL,239,104,95,40,0,8505,8,0
AppleScript,212,116,59,37,7,6973,12,0
AWK,186,156,12,18,85,4671,2,0
Rakefile,185,142,11,32,8,5713,2,0
Sass,178,137,15,26,0,4232,12,0
Mako,135,93,13,29,11,2482,6,0
Templ,134,111,8,15,0,4140,2,0
Dart,129,102,7,20,15,3376,3,0
Handlebars,107,107,0,0,1,4521,13,0
Swig,98,84,0,14,0,3312,1,0
D,97,17,70,10,13,4552,2,0
Smarty Template,91,74,0,17,2,2816,6,0
GLSL,66,35,15,16,0,2155,2,0
Systemd,59,55,0,4,0,2418,3,0
sed,48,17,20,11,0,1677,2,0
LD Script,39,31,5,3,3,1054,4,0
nuspec,38,38,0,0,0,2356,1,0
R,23,20,0,3,3,1000,1,0
Powershell,20,9,6,5,0,794,1,0
Properties File,5,5,0,0,0,200,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
