Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,17627338,13425565,1666366,2535407,1027625,671768868,59303,0
C Header,5718157,3427596,1267374,1023187,60243,228197022,50393,0
HTML,4677112,4179994,90907,406211,0,204934897,92823,0
JavaScript,3792141,2596878,786563,408700,244445,161069695,21974,0
JSON,3613762,3612678,0,1084,0,229752394,6457,0
Java,1762233,1223841,303604,234788,105669,73244389,9057,0
Plain Text,1557454,1493255,0,64199,0,102696648,27979,0
Python,1124347,848080,149467,126800,83514,40738655,6108,0
Objective C++,933802,691182,101540,141080,45427,35709156,4863,0
Rust,780896,637979,93727,49190,34123,26392715,2217,0
C,663257,473930,101749,87578,87596,20709330,1153,0
XML,597041,521568,25181,50292,0,45907100,3693,0
TypeScript,594042,426561,84963,82518,35761,20007680,2985,0
GN,574488,481629,42095,50764,20408,20087617,5216,0
SVG,316161,294687,12677,8797,2223,35456224,3708,0
Assembly,290459,267229,1289,21941,852,6009944,219,0
Markdown,271192,208968,0,62224,0,11873073,2844,0
INI,198061,148538,30,49493,0,8034219,10698,0
License,166352,136191,0,30161,0,9299679,606,0
C#,157031,127958,17452,11621,20524,6453853,239,0
IDL,128915,59811,52800,16304,3,4906026,2638,0
Protocol Buffers,128345,65012,44784,18549,39,4710011,1198,0
CSS,99230,78754,7228,13248,0,3426460,1566,0
Patch,88514,83393,0,5121,0,3877433,188,0
CSV,82143,82137,0,6,0,2825058,40,0
Objective C,80009,61548,8906,9555,5093,2929561,171,0
YAML,63717,57148,1782,4787,0,2256566,1873,0
PHP,40556,26698,9764,4094,2333,1345790,776,0
Shell,35122,22903,7398,4821,2325,1106887,473,0
Autoconf,31005,28195,1739,1071,581,1400518,152,0
TypeScript Typings,29185,10834,15828,2523,731,957570,594,0
ReStructuredText,27100,20213,0,6887,0,1054677,108,0
Bazel,24545,21091,1434,2020,531,775894,154,0
Perl,24345,17168,4315,2862,1887,622037,106,0
Document Type Definition,21073,17637,0,3436,0,579640,29,0
Module-Definition,19713,19567,81,65,0,2783239,26,0
Go Template,19702,16990,0,2712,0,655910,236,0
CMake,15713,13260,1182,1271,555,423730,90,0
SQL,13152,11591,921,640,15,838268,223,0
m4,11681,8215,2213,1253,0,414469,22,0
C++ Header,9398,6208,1779,1411,316,301894,98,0
Ruby,7852,6320,535,997,595,254937,29,0
Swift,6554,4579,1065,910,209,225500,69,0
TOML,5626,4093,884,649,26,138523,107,0
Kotlin,4196,2974,842,380,31,169484,24,0
Jinja,3637,3260,59,318,151,125901,62,0
BASH,3572,2415,634,523,260,110565,54,0
Makefile,3123,2132,474,517,55,93599,41,0
Android Interface Definition Language,2801,1037,1208,556,0,97414,109,0
MSBuild,2682,2159,485,38,33,166071,24,0
Vue,2475,2033,234,208,33,68260,20,0
Extensible Stylesheet Language Transformations,2165,2023,0,142,0,61828,79,0
Windows Resource-Definition Script,1970,1143,615,212,0,65368,30,0
Groovy,1893,1520,210,163,206,91718,3,0
Dockerfile,1719,1245,271,203,454,47802,22,0
JSX,1698,1354,120,224,98,48078,10,0
DOT,1582,1275,80,227,0,50050,33,0
Jupyter,1541,1541,0,0,0,59660,2,0
TeX,1499,1486,11,2,0,23653,2,0
XML Schema,1332,1139,0,193,0,44196,9,0
Batch,1275,782,236,257,112,38211,45,0
Elm,1084,798,64,222,42,26380,4,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Meson,981,805,63,113,117,33624,10,0
Emacs Lisp,960,571,229,160,17,35107,8,0
Go,705,577,58,70,115,18153,7,0
Happy,497,448,0,49,0,12845,1,0
Handlebars,476,466,0,10,5,14564,27,0
Vim Script,338,184,103,51,14,12243,6,0
FIDL,224,98,88,38,0,7804,7,0
CloudFormation (YAML),222,220,2,0,0,17550,1,0
AppleScript,212,116,59,37,7,6661,12,0
AWK,211,173,15,23,85,5013,3,0
Gradle,210,139,40,31,0,9836,1,0
Rakefile,192,150,13,29,15,5885,2,0
Sass,173,133,15,25,0,4191,11,0
Mako,135,93,13,29,11,2482,6,0
Powershell,134,87,24,23,3,4543,2,0
Templ,134,111,8,15,0,4092,2,0
Dart,129,102,7,20,15,3376,3,0
Swig,98,84,0,14,0,3312,1,0
D,97,17,70,10,13,4500,2,0
GLSL,66,35,15,16,0,2155,2,0
Smarty Template,58,47,0,11,2,1545,4,0
sed,48,17,20,11,0,1625,2,0
LD Script,39,31,5,3,3,1032,4,0
Systemd,38,36,0,2,0,1739,2,0
nuspec,38,38,0,0,0,2356,1,0
Prolog,22,22,0,0,0,918,1,0
JSONC,14,8,5,1,0,356,1,0
Properties File,5,5,0,0,0,200,1,0
Gemfile,3,2,0,1,0,39,1,0
Docker ignore,2,2,0,0,0,16,1,0
DM,1,1,0,0,1,60,1,0
