Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
HTML,1314804,1154179,24958,135667,0,47643608,28785,0
Plain Text,1126815,1066872,0,59943,0,68988093,34355,0
JavaScript,825283,505879,195870,123534,75772,28970895,6640,0
C++,724491,513445,106369,104677,107332,27497492,2681,0
C Header,342727,183603,100436,58688,8961,13082200,3269,0
SVG,150138,129588,12810,7740,2400,17714590,1816,0
Python,103619,69249,21301,13069,8007,4323034,551,0
XML,38891,23603,6597,8691,0,1921799,1008,0
IDL,28921,8615,17944,2362,0,1409708,712,0
Perl,27024,21119,3113,2792,2198,903325,130,0
CSS,22081,16823,2032,3226,2,577055,608,0
Document Type Definition,18879,15453,0,3426,0,516555,27,0
JSON,13142,13136,0,6,0,740873,29,0
Objective C++,10151,7384,1354,1413,1114,392886,34,0
Autoconf,5973,5671,109,193,12,125597,25,0
PHP,5549,4851,144,554,887,159768,320,0
Ruby,4505,3801,161,543,324,141818,9,0
Happy,2539,2289,0,250,0,67074,2,0
Extensible Stylesheet Language Transformations,1781,1664,0,117,0,49328,55,0
Go Template,1628,1358,0,270,0,56779,25,0
C,984,705,140,139,77,35017,2,0
XML Schema,908,743,0,165,0,27862,8,0
GLSL,544,434,83,27,17,11578,88,0
License,453,354,0,99,0,34750,6,0
F#,338,217,47,74,11,8755,26,0
Shell,186,71,100,15,10,8806,3,0
Java,177,118,25,34,10,4882,5,0
YAML,136,104,8,24,0,2387,5,0
Windows Resource-Definition Script,102,60,23,19,0,2457,1,0
Swig,98,84,0,14,0,3312,1,0
Markdown,27,21,0,6,0,1482,1,0
Sass,21,16,2,3,0,249,3,0
Module-Definition,12,10,0,2,0,272,2,0
MSBuild,7,7,0,0,0,495,1,0
Systemd,1,1,0,0,0,61,1,0
