Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,11419245,8634150,1097474,1687621,753497,426889436,40906,0
C Header,4283149,2553959,979013,750177,49313,166395356,36456,0
HTML,3553889,3161267,68197,324425,0,166127323,71817,0
JavaScript,2904332,1989883,603791,310658,221901,115229743,17616,0
C,1642194,1168315,326358,147521,194310,53270306,1860,0
JSON,1590500,1587319,0,3181,0,98191934,4040,0
Plain Text,1191266,1119583,0,71683,0,88893304,27831,0
Java,1137444,771450,216268,149726,78294,46153447,5738,0
Python,1045325,780944,146867,117514,79132,37050056,5344,0
Objective C++,604134,445400,66271,92463,33014,22718644,3159,0
XML,412099,361311,13122,37666,0,37977786,2540,0
GN,353011,295796,26980,30235,12860,11663469,3172,0
Assembly,275133,252565,1302,21266,331,5311710,203,0
SVG,173219,152124,12527,8568,2246,19963420,3017,0
Markdown,133751,102252,0,31499,0,5991197,1254,0
IDL,108940,46834,49297,12809,3,4291166,2098,0
CSS,108377,85717,7209,15451,0,3447412,1607,0
Protocol Buffers,88958,49735,27244,11979,31,3727260,651,0
License,85463,70285,0,15178,0,4728767,394,0
C#,79500,58670,13894,6936,8355,3248950,200,0
Shell,78109,59196,10813,8100,5988,2319307,371,0
CSV,77205,77205,0,0,0,2477963,28,0
Objective C,71669,55647,7661,8361,4783,2607596,126,0
ReStructuredText,64276,46826,0,17450,0,2326063,324,0
Autoconf,52232,45103,3985,3144,6450,1943885,119,0
TCL,51586,39784,7386,4416,4205,1895433,166,0
PHP,41357,27060,10187,4110,2392,1380940,735,0
Perl,32995,23475,5823,3697,3043,911574,104,0
m4,29050,19686,6517,2847,0,994305,31,0
YAML,28011,24706,1003,2302,0,909436,441,0
Document Type Definition,23198,19762,0,3436,0,640632,30,0
Go Template,18059,15672,0,2387,0,651096,188,0
Patch,12953,12107,0,846,0,492144,96,0
C++ Header,8106,5272,1638,1196,113,264878,88,0
CMake,7222,6113,581,528,100,177509,49,0
Makefile,6876,4960,846,1070,80,225162,52,0
Bazel,6197,5442,290,465,71,154198,26,0
Ruby,5904,4918,239,747,547,188824,24,0
SQL,5323,5025,199,99,0,379665,105,0
Happy,4599,4152,0,447,0,151528,7,0
Batch,4184,2605,957,622,452,125371,46,0
BASH,3397,2317,582,498,280,104986,45,0
Sass,3160,2096,640,424,0,65591,25,0
MSBuild,2688,2169,489,30,24,164137,25,0
Windows Resource-Definition Script,2260,1276,718,266,0,70569,28,0
Extensible Stylesheet Language Transformations,2214,2083,0,131,0,64598,70,0
Jinja,1591,1429,39,123,103,60503,36,0
Dockerfile,1273,978,149,146,376,33967,17,0
INI,940,731,75,134,0,23862,49,0
Go,936,759,100,77,176,24827,8,0
XML Schema,908,743,0,165,0,27862,8,0
JSX,849,677,60,112,49,24039,5,0
DOT,778,588,60,130,0,27074,12,0
Groovy,768,584,102,82,81,34118,3,0
Emacs Lisp,738,435,176,127,15,27729,5,0
Module-Definition,598,428,92,78,0,15262,22,0
Elm,542,399,32,111,21,13190,2,0
Android Interface Definition Language,532,146,292,94,0,19067,31,0
Swift,460,351,58,51,0,20112,1,0
TypeScript,444,298,71,75,12,12773,20,0
Vim Script,339,184,104,51,14,12299,6,0
FIDL,248,145,51,52,0,6908,6,0
AppleScript,212,116,59,37,7,6973,12,0
Rakefile,180,137,11,32,8,5492,2,0
TypeScript Typings,174,110,46,18,10,4500,2,0
Haxe,167,137,5,25,10,3707,2,0
Gradle,138,100,16,22,0,5323,2,0
Mako,135,93,13,29,11,2482,6,0
Templ,134,111,8,15,0,4093,2,0
Dart,132,105,7,20,15,3426,3,0
Vue,128,122,0,6,4,4005,2,0
Handlebars,120,116,0,4,0,5243,13,0
Swig,98,84,0,14,0,3312,1,0
Powershell,81,63,11,7,13,4380,7,0
TOML,70,59,0,11,0,1580,2,0
sed,48,17,20,11,0,1677,2,0
XAML,42,36,0,6,0,1412,4,0
nuspec,39,39,0,0,0,2431,1,0
Properties File,34,14,18,2,0,1317,6,0
AWK,25,17,3,5,0,342,1,0
CoffeeScript,13,10,0,3,0,382,1,0
LD Script,7,6,0,1,0,366,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
