Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,4617821,3512261,438172,667388,330528,167305354,16999,0
C Header,1705535,962138,433615,309782,21598,62055229,14922,0
C,875046,617324,180618,77104,129797,27068742,885,0
JavaScript,870792,683436,131064,56292,82903,37762053,3028,0
HTML,458294,410283,8929,39082,0,27388453,4443,0
Python,389049,282487,64598,41964,30407,13940903,2092,0
Objective C++,198909,143484,23825,31600,13106,7043569,935,0
Java,164753,107022,35776,21955,10258,6325397,838,0
Shell,157953,131745,14405,11803,10656,4630019,210,0
JSON,124823,122970,0,1853,0,21094531,2205,0
XML,65835,57379,1348,7108,0,2656705,186,0
CSS,44690,34768,3314,6608,0,1000714,386,0
IDL,37621,10881,22490,4250,3,1354400,289,0
Plain Text,36903,32616,0,4287,0,1871328,504,0
m4,36563,25563,7261,3739,0,1290826,42,0
Perl,31188,22129,5667,3392,2786,858444,27,0
Makefile,26267,19276,4241,2750,2306,1450450,38,0
Autoconf,21485,17173,2163,2149,2172,1025251,57,0
GN,21222,16783,2785,1654,1027,638538,168,0
C++ Header,18531,13825,2296,2410,1408,594060,42,0
Patch,18000,16899,0,1101,0,637457,78,0
ReStructuredText,16346,12389,0,3957,0,647640,60,0
Protocol Buffers,14534,6421,5811,2302,0,753211,129,0
License,13096,10992,0,2104,0,708578,118,0
TCL,9855,7248,1699,908,738,277091,36,0
BASH,3732,2342,937,453,334,114316,42,0
C#,3354,2235,765,354,196,123059,27,0
Sass,2808,1804,635,369,0,61116,13,0
PHP,2619,1597,692,330,256,97817,5,0
Windows Resource-Definition Script,2617,1418,822,377,0,84838,22,0
Objective C,2443,1642,315,486,191,68944,26,0
MSBuild,2330,1856,473,1,17,150777,13,0
Assembly,2297,1499,528,270,23,58763,16,0
CSV,1992,1992,0,0,0,90884,4,0
SQL,1779,1571,151,57,0,207441,60,0
Happy,1371,1239,0,132,0,49248,1,0
Go Template,1326,1171,0,155,0,41600,26,0
Dart,907,450,274,183,80,24560,8,0
SVG,736,693,20,23,0,65910,26,0
YAML,718,683,17,18,0,30825,11,0
Markdown,634,446,0,188,0,21852,14,0
Module-Definition,512,416,71,25,0,14832,19,0
Batch,503,334,89,80,29,18833,18,0
Cython,466,334,49,83,43,12878,7,0
Jinja,443,411,0,32,19,15358,14,0
Extensible Stylesheet Language Transformations,379,364,0,15,0,13493,4,0
Emacs Lisp,314,208,61,45,9,12454,3,0
AWK,312,224,74,14,40,8660,5,0
Go,258,208,36,14,66,6913,2,0
AppleScript,212,116,59,37,7,6973,12,0
Vim Script,158,96,39,23,10,5644,3,0
DOT,154,124,6,24,0,4882,5,0
Templ,132,110,3,19,0,4328,1,0
Android Interface Definition Language,108,40,46,22,0,4084,6,0
sed,48,17,20,11,0,1677,2,0
Ruby,32,14,8,10,5,937,1,0
Swig,31,9,20,2,0,1070,1,0
ASP.NET,28,23,0,5,0,853,2,0
Handlebars,20,16,0,4,0,1059,1,0
R,15,11,1,3,0,262,1,0
