Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,13608548,10304455,1302866,2001227,855481,513076905,47728,0
C Header,4786117,2874262,1068607,843248,53100,185964677,41518,0
HTML,3989252,3553821,85720,349711,0,179167262,78650,0
JavaScript,3729161,2517722,804053,407386,232172,144901783,20698,0
JSON,1837614,1833951,0,3663,0,110345212,4154,0
Plain Text,1468149,1398604,0,69545,0,91987307,28125,0
Java,1450556,995955,261520,193081,91380,59713607,7493,0
Python,991314,745341,135776,110197,74355,35615129,5180,0
Objective C++,705510,521386,76169,107955,38298,26728115,3809,0
C,697893,507186,105547,85160,97626,22392974,1303,0
XML,553596,486300,19129,48167,0,43902826,3148,0
GN,459589,386733,32334,40522,15856,15921240,4065,0
Assembly,269705,248518,1237,19950,344,5314586,206,0
Markdown,194373,149310,0,45063,0,8452989,1897,0
SVG,171444,150187,12542,8715,2225,20300443,3293,0
C#,147024,118884,16826,11314,20228,5860059,232,0
IDL,115299,50537,50677,14085,3,4523938,2344,0
License,109862,90054,0,19808,0,6186476,470,0
Protocol Buffers,103887,57212,32436,14239,31,4249348,787,0
CSS,84521,66942,6054,11525,0,2853847,1398,0
CSV,81787,81787,0,0,0,2807735,35,0
Objective C,73910,57121,8213,8576,4830,2696571,133,0
PHP,40873,26801,9965,4107,2351,1353963,755,0
Perl,35271,25347,5987,3937,3265,970916,105,0
Shell,35109,23175,7340,4594,2406,1102038,396,0
ReStructuredText,33086,24742,0,8344,0,1230828,114,0
YAML,29479,25816,1278,2385,0,959221,586,0
Go Template,21984,19106,0,2878,0,786392,233,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
Patch,20396,19068,0,1328,0,757891,145,0
Autoconf,14104,11262,1575,1267,704,365916,156,0
Module-Definition,13609,13458,76,75,0,1867397,26,0
CMake,13602,11510,934,1158,492,377021,85,0
Bazel,10065,8787,507,771,232,266182,58,0
C++ Header,8914,5870,1653,1391,148,284147,98,0
SQL,7568,7019,348,201,7,508652,136,0
Ruby,6305,5234,266,805,538,204387,23,0
m4,4807,3183,1043,581,0,162753,26,0
INI,3451,2393,18,1040,0,119806,100,0
BASH,3449,2343,599,507,282,107016,45,0
Makefile,3199,2132,523,544,60,98965,39,0
MSBuild,2525,2005,485,35,24,158362,22,0
Extensible Stylesheet Language Transformations,2503,2348,0,155,0,73924,80,0
Windows Resource-Definition Script,2098,1242,630,226,0,72751,28,0
Android Interface Definition Language,1914,769,745,400,0,72034,84,0
Vue,1910,1556,186,168,26,51909,16,0
Dockerfile,1562,1168,215,179,442,40441,19,0
LaTeX,1454,1441,11,2,0,21756,1,0
Groovy,1441,1166,173,102,147,70877,3,0
Jinja,1438,1292,25,121,95,56396,35,0
XML Schema,1324,1132,0,192,0,43994,9,0
Swift,1180,823,203,154,13,46183,13,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Batch,1026,676,137,213,107,30161,38,0
DOT,951,729,73,149,0,32759,15,0
JSX,849,677,60,112,49,24039,5,0
Go,827,684,61,82,152,20903,7,0
Jupyter,820,820,0,0,0,29217,3,0
Emacs Lisp,812,463,207,142,16,30425,7,0
Elm,542,399,32,111,21,13190,2,0
Happy,490,443,0,47,0,12744,1,0
TypeScript,444,298,71,75,12,12773,20,0
Vim Script,338,184,103,51,14,12334,6,0
TypeScript Typings,260,187,48,25,25,6530,3,0
AppleScript,212,116,59,37,7,6973,12,0
AWK,186,156,12,18,85,4671,2,0
Rakefile,185,142,11,32,8,5713,2,0
FIDL,180,67,77,36,0,6571,7,0
Sass,178,137,15,26,0,4232,12,0
Gradle,171,114,30,27,0,7673,1,0
Mako,135,93,13,29,11,2482,6,0
Templ,134,111,8,15,0,4140,2,0
Dart,129,102,7,20,15,3376,3,0
Handlebars,100,100,0,0,0,4184,12,0
Swig,98,84,0,14,0,3312,1,0
Powershell,80,61,12,7,13,4304,7,0
Smarty Template,75,61,0,14,2,1937,5,0
GLSL,66,35,15,16,0,2155,2,0
sed,48,17,20,11,0,1677,2,0
Systemd,38,36,0,2,0,1735,2,0
nuspec,38,38,0,0,0,2356,1,0
LD Script,37,29,5,3,1,953,4,0
Properties File,5,5,0,0,0,202,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
