Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,11352172,8577076,1100059,1675037,752179,424247651,40674,0
C Header,4296222,2555479,991669,749074,49674,166972470,36354,0
HTML,3526622,3138238,68018,320366,0,164898821,71617,0
JavaScript,2883758,1977097,598522,308139,219091,114461212,17563,0
C,1643515,1169403,326877,147235,194109,53415981,1872,0
JSON,1582289,1579190,0,3099,0,97899035,4012,0
Plain Text,1223800,1151261,0,72539,0,90584760,28193,0
Java,1085131,731191,209406,144534,74053,43969266,5514,0
Python,1017417,758289,143945,115183,77748,36153218,5254,0
Objective C++,599424,441878,65709,91837,32783,22541229,3140,0
XML,406907,356627,12974,37306,0,37684780,2506,0
GN,348918,292259,26763,29896,12822,11521239,3137,0
Assembly,275402,252756,1368,21278,327,5316992,204,0
SVG,174240,152756,12806,8678,2260,20023476,3050,0
Markdown,131309,100443,0,30866,0,5870177,1210,0
Shell,109310,86771,13169,9370,7603,3268543,359,0
IDL,108551,46615,49177,12759,3,4279184,2074,0
CSS,106953,84634,7149,15170,0,3419143,1602,0
License,93677,77107,0,16570,0,5173083,372,0
Protocol Buffers,84319,46361,26461,11497,23,3551086,621,0
CSV,77361,77355,0,6,0,2489232,29,0
Objective C,71321,55420,7586,8315,4733,2592044,126,0
C#,70795,52128,12442,6225,7360,2891704,184,0
Autoconf,57867,49517,4527,3823,7192,2425237,116,0
ReStructuredText,57640,41849,0,15791,0,2125490,312,0
TCL,51586,39784,7386,4416,4205,1895433,166,0
Perl,44258,31990,7490,4778,4341,1269041,126,0
PHP,39275,25645,9781,3849,2287,1302899,735,0
m4,38593,26276,8496,3821,0,1336851,46,0
YAML,27822,24600,936,2286,0,901145,416,0
Document Type Definition,23198,19762,0,3436,0,640632,30,0
Go Template,17979,15609,0,2370,0,649549,185,0
Patch,13647,12755,0,892,0,510752,101,0
C++ Header,8414,5517,1676,1221,113,281439,89,0
Makefile,6735,4845,842,1048,78,220166,51,0
CMake,6014,5036,526,452,98,152258,46,0
Bazel,5942,5220,278,444,56,145949,23,0
SQL,5197,4899,199,99,0,374822,104,0
Happy,4599,4152,0,447,0,151528,7,0
Ruby,4582,3792,205,585,515,142511,16,0
Batch,3976,2465,939,572,428,119986,40,0
BASH,3437,2334,596,507,281,106288,47,0
Sass,3160,2096,640,424,0,65591,25,0
MSBuild,2659,2147,488,24,23,163072,24,0
Extensible Stylesheet Language Transformations,2214,2083,0,131,0,64598,70,0
Windows Resource-Definition Script,2076,1168,670,238,0,65877,26,0
Jinja,1571,1410,39,122,103,59579,36,0
Go,936,759,100,77,176,24783,8,0
XML Schema,908,743,0,165,0,27862,8,0
INI,899,698,73,128,0,22958,47,0
DOT,865,664,60,141,0,28972,16,0
JSX,849,677,60,112,49,24039,5,0
Emacs Lisp,738,435,176,127,15,27729,5,0
Groovy,736,553,101,82,79,32428,3,0
Module-Definition,592,426,89,77,0,15054,21,0
Dockerfile,577,397,97,83,171,18657,8,0
Elm,542,399,32,111,21,13190,2,0
Android Interface Definition Language,524,142,289,93,0,18655,30,0
Swift,460,351,58,51,0,20112,1,0
TypeScript,444,298,71,75,12,12773,20,0
Vim Script,339,184,104,51,14,12299,6,0
FIDL,249,146,51,52,0,6800,6,0
AppleScript,212,116,59,37,7,6973,12,0
TypeScript Typings,174,110,46,18,10,4500,2,0
Haxe,167,137,5,25,10,3707,2,0
Rakefile,150,113,11,26,8,4224,2,0
Templ,134,111,8,15,0,4093,2,0
Vue,128,122,0,6,4,4005,2,0
Gradle,127,90,16,21,0,4617,2,0
Handlebars,120,116,0,4,0,5243,13,0
Swig,98,84,0,14,0,3312,1,0
TOML,70,59,0,11,0,1580,2,0
Powershell,60,52,6,2,13,3519,6,0
sed,48,17,20,11,0,1677,2,0
XAML,42,36,0,6,0,1412,4,0
nuspec,37,37,0,0,0,2293,1,0
Properties File,34,14,18,2,0,1317,6,0
Dart,15,12,0,3,0,206,1,0
CoffeeScript,13,10,0,3,0,382,1,0
LD Script,7,6,0,1,0,366,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
