Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,4983149,3793429,466929,722791,353424,180261531,18484,0
C Header,1867067,1078501,456533,332033,22352,70077397,16105,0
JavaScript,930938,718888,147013,65037,87070,39285937,3291,0
C,886451,625731,181863,78857,130916,27569901,901,0
Python,506431,372691,78111,55629,44574,18196025,2452,0
HTML,455089,408928,9159,37002,0,27055337,4471,0
Objective C++,204508,147432,24496,32580,13285,7246770,968,0
Shell,158224,131944,14452,11828,10645,4637881,210,0
Java,154651,101592,31474,21585,9501,5842455,921,0
JSON,133852,131950,0,1902,0,18588867,2360,0
Assembly,125982,115422,515,10045,189,2310881,102,0
XML,77900,68086,1609,8205,0,3144195,223,0
GN,57789,46885,5816,5088,2909,1694768,573,0
CSS,47373,36898,3343,7132,0,1018262,412,0
IDL,40996,12415,24010,4571,3,1486260,291,0
Plain Text,37098,31349,0,5749,0,1924700,653,0
m4,36563,25563,7261,3739,0,1290826,42,0
Perl,30737,21813,5560,3364,2786,845612,24,0
Makefile,26450,19443,4230,2777,2309,1453862,38,0
Autoconf,21609,17267,2178,2164,2172,1028514,61,0
C++ Header,18954,13906,2481,2567,1495,600219,44,0
Patch,18906,17749,0,1157,0,666601,84,0
ReStructuredText,18199,13585,0,4614,0,715130,66,0
License,15727,13218,0,2509,0,850835,136,0
Protocol Buffers,15481,7195,5861,2425,0,778539,137,0
CSV,14626,14626,0,0,0,299145,4,0
Cython,11764,6636,3323,1805,443,451885,131,0
TCL,9855,7248,1699,908,738,277091,36,0
BASH,3830,2421,948,461,342,117097,42,0
C#,3323,2208,764,351,194,121927,25,0
Sass,2849,1842,633,374,0,61166,13,0
Windows Resource-Definition Script,2620,1422,821,377,0,84886,22,0
PHP,2619,1597,692,330,256,97817,5,0
Objective C,2419,1628,310,481,185,67891,25,0
MSBuild,2331,1857,473,1,17,150759,13,0
Go Template,2107,1845,0,262,0,69908,39,0
SQL,1881,1673,151,57,0,218379,64,0
Happy,1371,1239,0,132,0,49248,1,0
Markdown,1228,911,0,317,0,36402,16,0
Dart,907,450,274,183,80,24567,8,0
SVG,832,783,22,27,0,70916,28,0
YAML,759,709,25,25,0,31837,14,0
Emacs Lisp,582,393,118,71,22,22998,4,0
Jinja,551,520,0,31,25,19081,14,0
Module-Definition,529,422,77,30,0,15313,20,0
Batch,508,338,89,81,29,19053,18,0
Extensible Stylesheet Language Transformations,342,332,0,10,0,12410,3,0
Go,332,248,54,30,69,8544,6,0
AWK,312,224,74,14,40,8660,5,0
AppleScript,212,116,59,37,7,6973,12,0
Vim Script,157,95,39,23,10,5629,3,0
CMake,142,101,19,22,1,3623,5,0
Templ,132,110,3,19,0,4328,1,0
Android Interface Definition Language,116,43,49,24,0,4380,7,0
DOT,87,76,0,11,0,1898,4,0
sed,48,17,20,11,0,1677,2,0
Ruby,32,14,8,10,5,937,1,0
Swig,31,9,20,2,0,1070,1,0
INI,26,22,0,4,0,1305,1,0
Handlebars,20,16,0,4,0,1059,1,0
