Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,7502312,5665384,729901,1107027,562950,273567913,28045,0
C Header,2985479,1741379,724493,519607,37869,115271391,25775,0
HTML,2355302,2085171,48457,221674,0,100346397,46537,0
JavaScript,1979788,1323498,449428,206862,161620,78890711,11104,0
Plain Text,1908387,1834447,0,73940,0,109248536,44279,0
C,1618326,1140343,342329,135654,208590,52243126,1678,0
Python,736496,544141,110141,82214,62800,27053004,3589,0
Java,633909,421638,131017,81254,47867,24891574,2980,0
JSON,444054,441578,0,2476,0,15339810,3110,0
Objective C++,322431,234258,38326,49847,20322,11675439,1586,0
Shell,219629,181720,21345,16564,15337,6395017,282,0
Assembly,198648,186029,1542,11077,105,3707700,147,0
XML,184053,151122,9957,22974,0,27673579,1577,0
GN,154437,124965,14794,14678,7849,4804984,1435,0
SVG,153222,133128,12591,7503,2222,18493657,2113,0
CSS,82424,64213,5908,12303,0,1917533,1308,0
IDL,80129,26937,44713,8479,3,3288314,1388,0
m4,69684,48263,14735,6686,0,2437038,63,0
Objective C,65702,51843,6198,7661,4192,2413312,87,0
Autoconf,57999,48897,4722,4380,4736,2453207,134,0
C#,52032,37459,9804,4769,5647,2052671,144,0
TCL,50268,38415,7743,4110,4088,2093197,163,0
Markdown,41697,31230,0,10467,0,1670893,287,0
Protocol Buffers,35835,16499,13840,5496,0,1517418,366,0
License,34760,29093,0,5667,0,1850088,225,0
Perl,33331,23753,5845,3733,2975,919911,112,0
C++ Header,30630,24531,3046,3053,1512,924686,71,0
Makefile,28232,21153,4201,2878,2692,1514069,42,0
ReStructuredText,25502,19030,0,6472,0,997582,71,0
Document Type Definition,18948,15512,0,3436,0,518692,28,0
Patch,18257,17237,0,1020,0,653585,82,0
PHP,14244,11979,983,1282,1667,449744,594,0
Cython,10733,5815,3299,1619,367,416247,127,0
Go Template,6174,5356,0,818,0,207415,91,0
Happy,5433,4916,0,517,0,183031,6,0
BASH,4660,2898,1138,624,390,140270,58,0
Ruby,3729,2930,283,516,351,118599,15,0
Sass,3227,2152,642,433,0,66451,31,0
Batch,3193,1662,1076,455,98,98718,29,0
SQL,2914,2714,145,55,0,230665,97,0
MSBuild,2866,2356,508,2,42,176072,19,0
Extensible Stylesheet Language Transformations,2173,2044,0,129,0,63304,64,0
Windows Resource-Definition Script,1893,991,673,229,0,60621,17,0
Jinja,1105,1002,3,100,54,44392,25,0
CMake,996,852,57,87,32,41372,16,0
Emacs Lisp,983,603,229,151,28,37228,6,0
XML Schema,908,743,0,165,0,27862,8,0
YAML,884,794,53,37,0,35451,15,0
Go,790,631,94,65,159,20109,7,0
DOT,501,376,46,79,0,17751,8,0
Swift,460,351,58,51,0,20550,1,0
Vim Script,438,233,139,66,14,16068,8,0
GLSL,431,335,83,13,8,9263,78,0
AWK,413,314,82,17,77,10983,6,0
Module-Definition,381,308,32,41,0,9229,12,0
Bazel,345,304,4,37,39,9685,3,0
Dockerfile,215,122,56,37,23,7255,4,0
AppleScript,212,116,59,37,7,6973,12,0
Android Interface Definition Language,167,52,75,40,0,5775,11,0
Swig,129,93,20,16,0,4382,2,0
Rakefile,103,81,5,17,8,2654,1,0
nuspec,91,89,2,0,0,5178,2,0
CSV,68,68,0,0,0,9172,10,0
Templ,67,55,3,9,0,2142,1,0
INI,56,37,11,8,0,1643,2,0
sed,48,17,20,11,0,1677,2,0
R,47,37,5,5,1,1842,1,0
TypeScript,23,21,0,2,1,352,2,0
Properties File,22,3,17,2,0,857,3,0
Handlebars,20,16,0,4,0,1059,1,0
CoffeeScript,7,6,0,1,0,163,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
