Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,17915803,13669976,1681589,2564238,1032324,684041531,59468,0
C Header,5793195,3505133,1264938,1023124,58597,229259416,50549,0
HTML,4702624,4200723,91313,410588,0,205869875,93474,0
JSON,3642032,3640944,0,1088,0,232069393,8626,0
JavaScript,3414397,2397508,650535,366354,211347,149777046,19305,0
Java,1831058,1319638,274385,237035,102291,75216397,8800,0
Plain Text,1186918,1124025,0,62893,0,51545569,26118,0
Python,1133086,856819,147716,128551,83792,40947892,6373,0
Objective C++,994093,734376,109548,150169,47370,38199278,5009,0
Rust,922301,725252,142951,54098,42580,31623266,2382,0
TypeScript,740166,529887,108328,101951,45882,25004794,3606,0
XML,726645,652124,26022,48499,0,56742922,3669,0
C,643110,458187,100072,84851,84972,20020654,1129,0
GN,581832,487850,42766,51216,20756,20588185,5349,0
SVG,316537,295028,12688,8821,2219,35612568,3712,0
Assembly,290322,267112,1269,21941,852,5997718,217,0
Markdown,286005,221328,0,64677,0,12702982,2892,0
License,164726,134774,0,29952,0,9210572,583,0
C#,157031,127958,17452,11621,20524,6453853,239,0
IDL,131596,61344,53481,16771,3,4998705,2683,0
Protocol Buffers,127480,64586,44384,18510,35,4679092,1186,0
CSS,96157,76278,7174,12705,0,3367255,1583,0
CSV,82210,82204,0,6,0,2831210,44,0
Objective C,80971,62219,9019,9733,5283,2976746,175,0
YAML,66162,59374,1716,5072,0,2344329,1917,0
PHP,40979,27060,9781,4138,2368,1362563,785,0
Shell,35036,22808,7389,4839,2375,1112782,479,0
Patch,33018,30756,0,2262,0,1293464,182,0
TypeScript Typings,27151,11050,12936,3165,336,879446,411,0
ReStructuredText,26607,19884,0,6723,0,1037087,104,0
Perl,24461,17272,4302,2887,1878,624991,102,0
Bazel,23668,20350,1381,1937,514,758372,149,0
Autoconf,23126,20286,1813,1027,586,1111702,154,0
Go Template,19688,16987,0,2701,0,658814,242,0
Module-Definition,19180,19034,81,65,0,2723749,26,0
CMake,17360,14508,1452,1400,702,491645,94,0
SQL,16128,14231,1221,676,22,1002858,239,0
TOML,15755,12333,1533,1889,23,342464,128,0
m4,11681,8215,2213,1253,0,414469,22,0
C++ Header,9405,6211,1784,1410,312,302225,98,0
Ruby,7852,6320,535,997,595,254937,29,0
Swift,7425,5195,1188,1042,257,253617,75,0
Kotlin,4065,2880,828,357,22,165168,22,0
Document Type Definition,3819,3799,0,20,0,120824,7,0
BASH,3743,2517,686,540,265,117132,57,0
Jinja,3648,3271,59,318,153,125991,62,0
Makefile,3099,2115,474,510,55,93027,40,0
MSBuild,2705,2182,485,38,33,167377,24,0
Vue,2475,2033,234,208,33,68260,20,0
Extensible Stylesheet Language Transformations,2190,2046,0,144,0,62357,80,0
Groovy,1925,1541,217,167,222,93985,3,0
Windows Resource-Definition Script,1853,1065,593,195,0,62870,30,0
Dockerfile,1719,1245,271,203,454,47780,22,0
JSX,1698,1354,120,224,98,48078,10,0
DOT,1578,1271,80,227,0,49933,33,0
Jupyter,1541,1541,0,0,0,59660,2,0
LaTeX,1499,1486,11,2,0,23653,2,0
Android Interface Definition Language,1370,331,847,192,0,46976,46,0
Batch,1283,790,236,257,114,38332,45,0
Emacs Lisp,1116,665,271,180,19,40626,9,0
Elm,1084,798,64,222,42,26380,4,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Meson,981,805,63,113,117,33624,10,0
Go,697,570,58,69,114,17908,7,0
Handlebars,556,540,0,16,6,16775,30,0
Happy,497,448,0,49,0,12845,1,0
XML Schema,424,396,0,28,0,16334,1,0
Vim Script,338,184,103,51,14,12243,6,0
CloudFormation (YAML),228,226,2,0,0,17992,1,0
FIDL,222,96,88,38,0,7908,7,0
AppleScript,212,116,59,37,7,6661,12,0
AWK,211,173,15,23,85,5013,3,0
Gradle,199,132,39,28,0,8855,1,0
Rakefile,192,150,13,29,15,5885,2,0
Sass,173,133,15,25,0,4191,11,0
GLSL,168,121,18,29,0,5557,4,0
INI,159,122,13,24,0,4329,12,0
Mako,135,93,13,29,11,2482,6,0
Powershell,134,87,24,23,3,4543,2,0
Templ,134,111,8,15,0,4092,2,0
Dart,129,102,7,20,15,3376,3,0
Swig,98,84,0,14,0,3312,1,0
D,97,17,70,10,13,4500,2,0
Smarty Template,58,47,0,11,2,1545,4,0
sed,48,17,20,11,0,1625,2,0
LD Script,39,31,5,3,3,1032,4,0
Systemd,38,36,0,2,0,1739,2,0
nuspec,38,38,0,0,0,2356,1,0
JSONC,28,16,10,2,0,719,2,0
Prolog,22,22,0,0,0,918,1,0
Properties File,5,5,0,0,0,200,1,0
Gemfile,3,2,0,1,0,39,1,0
Docker ignore,2,2,0,0,0,16,1,0
DM,1,1,0,0,1,60,1,0
