Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,12568770,9521117,1198754,1848899,808797,473083450,44595,0
C Header,4712031,2882334,1015784,813913,53953,184734837,39133,0
HTML,3883713,3461709,77246,344758,0,176485648,76167,0
JavaScript,3610444,2450355,769586,390503,234432,140746313,19728,0
JSON,1965151,1961541,0,3610,0,115396923,4178,0
Java,1408451,967919,251302,189230,89905,57817258,7367,0
Python,1146490,864055,156110,126325,85329,40556973,5696,0
Plain Text,1053117,982515,0,70602,0,83503428,26701,0
C,663920,483518,99045,81357,93802,21290739,1077,0
Objective C++,646172,476437,70936,98799,35026,24386728,3544,0
XML,489070,431732,14946,42392,0,41758925,2786,0
GN,404987,338383,30711,35893,14126,13937102,3686,0
Assembly,249597,229478,1263,18856,311,4841211,195,0
SVG,179393,158193,12503,8697,2224,21473887,3214,0
Markdown,166402,127471,0,38931,0,7383091,1632,0
IDL,113900,49368,50794,13738,3,4476602,2247,0
License,110562,91207,0,19355,0,6185890,529,0
CSS,104428,83140,6734,14554,0,3862660,1497,0
Protocol Buffers,103155,55655,33001,14499,31,4218788,817,0
C++ Header,93712,76894,1690,15128,7257,4272578,89,0
CSV,81724,81724,0,0,0,2801508,34,0
C#,78154,58072,13322,6760,8271,3203853,196,0
Objective C,72514,56315,7730,8469,4835,2640907,128,0
ReStructuredText,65416,47586,0,17830,0,2370226,334,0
PHP,41512,27161,10204,4147,2429,1382133,745,0
Perl,33800,24173,5885,3742,3135,940163,103,0
Shell,33559,22236,6976,4347,2311,1048139,378,0
YAML,30138,26050,1664,2424,0,984055,629,0
Document Type Definition,23198,19762,0,3436,0,640632,30,0
Go Template,21058,18294,0,2764,0,752888,211,0
Patch,16397,15296,0,1101,0,638908,117,0
Autoconf,10804,8693,1192,919,469,270441,136,0
CMake,9431,8062,687,682,182,241588,61,0
Bazel,7102,6190,398,514,71,177810,29,0
SQL,7086,6502,401,183,10,469167,124,0
Ruby,5880,4902,236,742,545,189033,24,0
m4,4807,3183,1043,581,0,162755,26,0
Makefile,4483,3175,550,758,82,147584,50,0
BASH,3372,2311,567,494,278,103990,43,0
Sass,3284,2185,653,446,0,69130,26,0
MSBuild,2495,1976,489,30,24,156307,21,0
Extensible Stylesheet Language Transformations,2304,2170,0,134,0,67826,72,0
Windows Resource-Definition Script,2094,1237,630,227,0,72466,28,0
Batch,1873,1426,138,309,393,53652,44,0
Module-Definition,1855,1704,76,75,0,135660,25,0
Android Interface Definition Language,1523,586,619,318,0,55340,69,0
Jinja,1482,1339,25,118,97,57954,34,0
Dockerfile,1258,969,147,142,376,33701,16,0
Groovy,1197,978,135,84,102,58649,3,0
INI,1185,940,74,171,0,32057,83,0
Go,1079,877,106,96,206,28069,9,0
DOT,958,736,73,149,0,33176,15,0
XML Schema,908,743,0,165,0,27862,8,0
JSX,849,677,60,112,49,24039,5,0
Emacs Lisp,808,459,207,142,16,30139,7,0
Elm,542,399,32,111,21,13190,2,0
Happy,490,443,0,47,0,12738,1,0
Swift,460,351,58,51,0,20112,1,0
TypeScript,444,298,71,75,12,12773,20,0
Vim Script,339,184,104,51,14,12302,6,0
TypeScript Typings,229,172,38,19,25,5543,2,0
AppleScript,212,116,59,37,7,6973,12,0
Gradle,192,142,22,28,0,9685,1,0
Rakefile,180,137,11,32,8,5492,2,0
Haxe,167,137,5,25,10,3707,2,0
FIDL,161,64,62,35,0,5633,7,0
Mako,135,93,13,29,11,2482,6,0
Templ,134,111,8,15,0,4093,2,0
Dart,132,105,7,20,15,3426,3,0
Vue,128,122,0,6,4,4005,2,0
Handlebars,120,116,0,4,0,5243,13,0
Swig,98,84,0,14,0,3312,1,0
Powershell,81,63,11,7,13,4380,7,0
TOML,70,59,0,11,0,1580,2,0
sed,48,17,20,11,0,1677,2,0
nuspec,39,39,0,0,0,2431,1,0
Properties File,27,8,17,2,0,1059,4,0
AWK,25,17,3,5,0,342,1,0
CoffeeScript,13,10,0,3,0,382,1,0
LD Script,7,6,0,1,0,366,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
