Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,13416518,10171904,1275601,1969013,844000,506617294,47265,0
C Header,4731929,2840128,1058045,833756,52707,184041710,41154,0
HTML,3925693,3500175,78852,346666,0,176677462,77446,0
JavaScript,3728324,2516518,804716,407090,232397,144863595,20613,0
JSON,1806344,1802709,0,3635,0,109032288,4139,0
Java,1515719,1048521,263820,203378,93797,62547288,7944,0
Plain Text,1373464,1304351,0,69113,0,86606399,27972,0
Python,963654,725429,130650,107575,73177,34542205,5066,0
Objective C++,690773,510245,74776,105752,37550,26142175,3751,0
C,663418,481614,100486,81318,93920,21229644,1117,0
XML,539395,472572,19051,47772,0,42981615,3141,0
GN,456772,384155,32291,40326,15798,15866274,3996,0
Assembly,269634,248448,1237,19949,343,5312121,205,0
Markdown,181639,139239,0,42400,0,8042497,1794,0
SVG,171307,150090,12503,8714,2225,20029386,3271,0
C#,147024,118884,16826,11314,20228,5860059,232,0
IDL,114785,50201,50577,14007,3,4502333,2312,0
License,112542,92810,0,19732,0,6289025,519,0
Protocol Buffers,107975,58641,34294,15040,31,4396317,838,0
CSS,86030,68151,6111,11768,0,2888571,1391,0
CSV,81759,81759,0,0,0,2801941,35,0
Objective C,73493,56855,8126,8512,4824,2680937,127,0
PHP,40857,26785,9965,4107,2348,1353523,753,0
Shell,34029,22538,7062,4429,2348,1063469,380,0
Perl,33782,24181,5860,3741,3139,939208,103,0
ReStructuredText,32974,24667,0,8307,0,1227513,114,0
YAML,29655,25643,1583,2429,0,970586,641,0
Go Template,22020,19154,0,2866,0,789426,233,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
Patch,16646,15534,0,1112,0,644286,120,0
Module-Definition,13010,12859,76,75,0,1791550,26,0
Autoconf,12762,10525,1223,1014,536,321591,141,0
CMake,9544,8201,668,675,198,242272,61,0
C++ Header,8864,5831,1646,1387,147,281978,98,0
SQL,7537,6988,348,201,7,503193,135,0
Bazel,7388,6473,372,543,87,184988,29,0
Ruby,6305,5234,266,805,538,204387,23,0
m4,4807,3183,1043,581,0,162753,26,0
INI,3466,2402,19,1045,0,120559,100,0
BASH,3387,2301,589,497,279,104603,45,0
Makefile,3082,2038,521,523,60,96126,38,0
MSBuild,2525,2005,485,35,24,158362,22,0
Extensible Stylesheet Language Transformations,2503,2348,0,155,0,73924,80,0
Windows Resource-Definition Script,2098,1242,630,226,0,72755,28,0
Vue,1910,1556,186,168,26,51909,16,0
Android Interface Definition Language,1818,745,687,386,0,67343,82,0
TeX,1454,1441,11,2,0,21756,1,0
Jinja,1442,1296,25,121,97,56576,35,0
Dockerfile,1440,1139,159,142,442,36974,18,0
Groovy,1351,876,396,79,107,66362,3,0
XML Schema,1324,1132,0,192,0,43994,9,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Batch,996,666,120,210,107,28976,36,0
DOT,951,729,73,149,0,32759,15,0
Swift,927,699,133,95,13,36424,8,0
JSX,849,677,60,112,49,24039,5,0
Go,827,684,61,82,152,20903,7,0
Emacs Lisp,812,463,207,142,16,30425,7,0
Elm,542,399,32,111,21,13190,2,0
Happy,490,443,0,47,0,12738,1,0
TypeScript,444,298,71,75,12,12773,20,0
Vim Script,338,184,103,51,14,12334,6,0
Gradle,242,174,35,33,0,11503,1,0
TypeScript Typings,229,172,38,19,25,5543,2,0
AppleScript,212,116,59,37,7,6973,12,0
Rakefile,185,142,11,32,8,5713,2,0
FIDL,180,67,77,36,0,6571,7,0
Sass,178,137,15,26,0,4232,12,0
Haxe,167,137,5,25,10,3707,2,0
Mako,135,93,13,29,11,2482,6,0
Templ,134,111,8,15,0,4140,2,0
Dart,129,102,7,20,15,3376,3,0
Handlebars,100,100,0,0,0,4184,12,0
Swig,98,84,0,14,0,3312,1,0
Powershell,80,61,12,7,13,4304,7,0
GLSL,61,32,14,15,0,2009,2,0
sed,48,17,20,11,0,1677,2,0
nuspec,38,38,0,0,0,2356,1,0
AWK,25,17,3,5,0,342,1,0
LD Script,20,13,5,2,0,718,2,0
Properties File,5,5,0,0,0,202,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
