Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,11780451,8915416,1128994,1736041,770322,442153007,42067,0
C Header,4364160,2603332,995676,765152,49804,169640199,37313,0
HTML,3673440,3273657,69942,329841,0,170728536,74478,0
JavaScript,2657784,1819374,557949,280461,195064,107469426,17350,0
JSON,1703292,1699861,0,3431,0,104967773,4035,0
C,1635651,1161947,326494,147210,192793,53095351,1865,0
Java,1288365,882215,233744,172406,84297,52543791,6747,0
Plain Text,1165545,1093022,0,72523,0,88752385,27434,0
Python,1076331,806128,149298,120905,81335,38152483,5413,0
Objective C++,619716,456524,68188,95004,33514,23322377,3318,0
XML,437050,383288,14262,39500,0,39029958,2697,0
GN,371573,311467,27995,32111,13400,12254209,3321,0
Assembly,266258,244988,1300,19970,330,5199026,201,0
SVG,168368,147379,12449,8540,2235,19659281,3072,0
Markdown,142110,108919,0,33191,0,6384759,1370,0
IDL,110484,47505,49754,13225,3,4345469,2139,0
License,98010,80701,0,17309,0,5443419,450,0
Protocol Buffers,96085,52556,30291,13238,31,3980884,728,0
CSS,85739,68509,5563,11667,0,2980964,1408,0
C#,79500,58670,13894,6936,8355,3248950,200,0
CSV,78723,78723,0,0,0,2604283,34,0
Shell,78605,59533,10891,8181,5993,2331734,374,0
Objective C,71958,55914,7662,8382,4800,2620901,126,0
ReStructuredText,64081,46683,0,17398,0,2319010,324,0
Autoconf,54168,46963,4022,3183,6519,1977655,135,0
TCL,52488,40518,7450,4520,4261,1918338,168,0
PHP,41559,27237,10201,4121,2400,1388858,747,0
Perl,32995,23475,5823,3697,3043,911574,104,0
YAML,29692,25902,1380,2410,0,964663,518,0
m4,29050,19686,6517,2847,0,994305,31,0
Document Type Definition,23198,19762,0,3436,0,640632,30,0
Go Template,18172,15764,0,2408,0,653423,192,0
Patch,14550,13571,0,979,0,558902,111,0
C++ Header,8106,5272,1638,1196,113,264877,88,0
CMake,7280,6161,584,535,103,179984,52,0
Makefile,6642,4770,824,1048,80,217609,51,0
Bazel,6197,5442,290,465,71,154198,26,0
Ruby,5880,4902,236,742,545,189031,24,0
SQL,5663,5356,204,103,0,397447,111,0
Happy,4598,4139,0,459,0,151605,7,0
Batch,4135,2571,950,614,446,123692,45,0
BASH,3401,2317,585,499,276,105116,44,0
Sass,3160,2096,640,424,0,65591,25,0
MSBuild,2688,2169,489,30,24,164137,25,0
Extensible Stylesheet Language Transformations,2290,2150,0,140,0,67209,71,0
Windows Resource-Definition Script,2265,1331,688,246,0,76802,29,0
Jinja,1527,1377,25,125,101,59787,35,0
Dockerfile,1256,967,147,142,376,33669,16,0
INI,1090,861,74,155,0,29575,76,0
Android Interface Definition Language,1036,384,440,212,0,37626,53,0
Go,936,759,100,77,176,24827,8,0
XML Schema,908,743,0,165,0,27862,8,0
Groovy,884,690,109,85,90,40690,3,0
DOT,862,655,60,147,0,29800,13,0
JSX,849,677,60,112,49,24039,5,0
Emacs Lisp,738,435,176,127,15,27729,5,0
Elm,542,399,32,111,21,13190,2,0
Swift,460,351,58,51,0,20112,1,0
TypeScript,444,298,71,75,12,12773,20,0
Module-Definition,443,287,79,77,0,10957,20,0
Vim Script,339,184,104,51,14,12299,6,0
FIDL,270,155,57,58,0,7657,7,0
TypeScript Typings,229,172,38,19,25,5543,2,0
Gradle,212,155,22,35,0,9037,3,0
AppleScript,212,116,59,37,7,6973,12,0
Rakefile,180,137,11,32,8,5492,2,0
Haxe,167,137,5,25,10,3707,2,0
Mako,135,93,13,29,11,2482,6,0
Templ,134,111,8,15,0,4093,2,0
Dart,132,105,7,20,15,3426,3,0
Vue,128,122,0,6,4,4005,2,0
Handlebars,120,116,0,4,0,5243,13,0
Swig,98,84,0,14,0,3312,1,0
Powershell,81,63,11,7,13,4380,7,0
TOML,70,59,0,11,0,1580,2,0
sed,48,17,20,11,0,1677,2,0
XAML,42,36,0,6,0,1412,4,0
nuspec,39,39,0,0,0,2431,1,0
Properties File,34,14,18,2,0,1317,6,0
AWK,25,17,3,5,0,342,1,0
CoffeeScript,13,10,0,3,0,382,1,0
LD Script,7,6,0,1,0,366,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
