Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,13236586,10035521,1257298,1943767,838020,499363814,46756,0
C Header,4875000,2984441,1048190,842369,54998,191178076,40820,0
HTML,3928873,3500718,78570,349585,0,176912109,77513,0
JavaScript,3738324,2526341,804741,407242,236009,145112902,20668,0
JSON,1835947,1832239,0,3708,0,110887941,4389,0
Java,1490645,1029790,260869,199986,92789,61461047,7817,0
Plain Text,1366959,1296539,0,70420,0,86438932,27784,0
Python,1182051,891312,160453,130286,87609,41909135,5867,0
Objective C++,684255,505571,73948,104736,37241,25879424,3730,0
C,662870,481101,100355,81414,93930,21167620,1113,0
XML,544073,477739,19174,47160,0,43819479,3095,0
GN,444304,373362,31832,39110,15547,15434676,3925,0
Assembly,250488,230292,1263,18933,313,4861556,195,0
Markdown,180650,138437,0,42213,0,7953561,1798,0
SVG,180033,158818,12503,8712,2225,21694269,3266,0
C#,147024,118884,16826,11314,20228,5860059,232,0
IDL,114001,49745,50389,13867,3,4479992,2273,0
License,113615,93697,0,19918,0,6347775,543,0
Protocol Buffers,107316,58366,34005,14945,31,4370901,836,0
CSS,103439,82355,6703,14381,0,3845264,1469,0
C++ Header,94471,77453,1698,15320,7291,4289415,99,0
CSV,81729,81729,0,0,0,2802114,34,0
Objective C,73622,56942,8150,8530,4845,2684401,127,0
ReStructuredText,66176,48151,0,18025,0,2395438,361,0
PHP,42515,27834,10367,4314,2516,1413591,751,0
Shell,34305,22721,7088,4496,2377,1069707,392,0
Perl,33814,24182,5890,3742,3139,940776,104,0
YAML,30947,26763,1659,2525,0,1012230,632,0
Document Type Definition,23198,19762,0,3436,0,640632,30,0
Go Template,21901,19051,0,2850,0,785831,231,0
Patch,16578,15472,0,1106,0,641945,119,0
Module-Definition,12931,12780,76,75,0,1783705,26,0
Autoconf,12796,10555,1221,1020,539,323129,153,0
CMake,9513,8139,693,681,200,243451,61,0
SQL,7292,6764,348,180,7,489085,131,0
Bazel,7242,6334,372,536,87,181389,29,0
Ruby,6338,5262,266,810,539,205966,24,0
m4,4807,3183,1043,581,0,162753,26,0
Makefile,4578,3237,573,768,82,150335,51,0
BASH,3432,2330,597,505,287,105992,45,0
Sass,3284,2185,653,446,0,69130,26,0
MSBuild,2525,2005,485,35,24,158362,22,0
Extensible Stylesheet Language Transformations,2315,2181,0,134,0,68154,73,0
Windows Resource-Definition Script,2098,1242,630,226,0,72755,28,0
Batch,1946,1484,139,323,407,55882,45,0
Vue,1910,1556,186,168,26,51909,16,0
Android Interface Definition Language,1755,705,683,367,0,64198,77,0
INI,1656,1255,82,319,0,49905,104,0
Dockerfile,1559,1225,169,165,450,39663,20,0
Jinja,1518,1372,25,121,97,59108,35,0
LaTeX,1454,1441,11,2,0,21756,1,0
Groovy,1347,879,392,76,106,66561,3,0
XML Schema,1324,1132,0,192,0,43994,9,0
CoffeeScript,1070,960,18,92,64,36425,4,0
DOT,952,730,73,149,0,32818,15,0
Swift,927,699,133,95,13,36424,8,0
JSX,849,677,60,112,49,24039,5,0
Emacs Lisp,812,463,207,142,16,30425,7,0
Go,800,661,58,81,138,20173,7,0
Elm,542,399,32,111,21,13190,2,0
Happy,490,443,0,47,0,12738,1,0
TypeScript,444,298,71,75,12,12773,20,0
Vim Script,338,184,103,51,14,12334,6,0
Gradle,243,177,34,32,0,11785,1,0
TypeScript Typings,229,172,38,19,25,5543,2,0
AppleScript,212,116,59,37,7,6973,12,0
Rakefile,185,142,11,32,8,5713,2,0
FIDL,180,67,77,36,0,6571,7,0
Haxe,167,137,5,25,10,3707,2,0
Mako,135,93,13,29,11,2482,6,0
Templ,134,111,8,15,0,4140,2,0
Dart,129,102,7,20,15,3376,3,0
Handlebars,120,116,0,4,0,5243,13,0
Swig,98,84,0,14,0,3312,1,0
Powershell,80,61,12,7,13,4313,7,0
TOML,70,59,0,11,0,1580,2,0
GLSL,61,32,14,15,0,2009,2,0
sed,48,17,20,11,0,1677,2,0
nuspec,38,38,0,0,0,2356,1,0
AWK,25,17,3,5,0,342,1,0
LD Script,7,6,0,1,0,366,1,0
Properties File,5,5,0,0,0,202,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
