Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,15221189,11555882,1443528,2221779,923681,577252465,52537,0
C Header,5116080,3058622,1142370,915088,53874,199562973,45155,0
HTML,4254392,3791928,86266,376198,0,189056108,84811,0
JavaScript,3655986,2487164,772889,395933,226990,143980419,21032,0
JSON,2107966,2104781,0,3185,0,127847684,5669,0
Java,1644649,1134201,292020,218428,100261,68142423,8592,0
Plain Text,1584670,1516648,0,68022,0,98189260,29579,0
Python,1080293,811148,147638,121507,79781,38876472,5736,0
Objective C++,776086,573866,82661,119559,41484,29470803,4203,0
Rust,771271,626528,97040,47703,37192,26289026,2160,0
C,701798,510577,105306,85915,97151,22482924,1292,0
XML,616063,541432,21163,53468,0,46285787,3499,0
GN,510581,428791,36567,45223,17582,17816046,4610,0
Assembly,272404,251318,985,20101,345,5391790,199,0
TypeScript,262646,187142,39051,36453,15613,8763742,1406,0
Markdown,248647,190256,0,58391,0,10814172,2396,0
SVG,172069,150770,12556,8743,2221,21604909,3471,0
C#,147024,118884,16826,11314,20228,5860059,232,0
IDL,121111,55035,50891,15185,3,4675547,2479,0
Protocol Buffers,118141,63045,38526,16570,31,4759645,943,0
License,110079,90257,0,19822,0,6194669,559,0
CSV,82314,82298,0,16,0,2865026,44,0
Objective C,76002,58565,8515,8922,4959,2776241,154,0
CSS,74661,59119,5513,10029,0,2743013,1389,0
Patch,68846,65400,0,3446,0,2940864,150,0
PHP,40583,26544,9970,4069,2295,1344803,749,0
YAML,35419,31146,1318,2955,0,1143059,662,0
Shell,34235,22616,7027,4592,2285,1061827,435,0
ReStructuredText,33568,25062,0,8506,0,1246603,120,0
Perl,24122,17000,4267,2855,1854,614699,105,0
Autoconf,23494,21016,1357,1121,631,1121206,156,0
TypeScript Typings,21395,6609,12616,2170,334,746157,296,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
Jupyter,17435,17435,0,0,0,619957,18,0
Go Template,17283,14937,0,2346,0,570932,210,0
CMake,14646,12344,1039,1263,576,410655,89,0
Bazel,14455,12485,861,1109,256,392528,95,0
Module-Definition,14317,14178,70,69,0,1848177,24,0
C++ Header,8878,5834,1667,1377,147,284101,96,0
SQL,8672,8144,249,279,1,623073,167,0
Ruby,6305,5234,266,805,538,204387,23,0
TOML,4520,3128,907,485,30,124449,112,0
m4,4086,2708,860,518,0,134566,16,0
BASH,4037,2717,722,598,315,124603,62,0
Swift,3885,2618,664,603,79,135186,58,0
INI,3832,2653,16,1163,0,131196,106,0
Makefile,3375,2240,556,579,57,104090,46,0
MSBuild,2525,2005,485,35,24,158362,22,0
Extensible Stylesheet Language Transformations,2510,2355,0,155,0,74208,81,0
Jinja,2500,2310,29,161,107,88617,45,0
Android Interface Definition Language,2100,834,821,445,0,78463,89,0
Windows Resource-Definition Script,1962,1170,593,199,0,69443,27,0
Groovy,1927,1563,202,162,196,92751,3,0
Vue,1910,1556,186,168,26,51909,16,0
Dockerfile,1667,1222,254,191,463,44754,22,0
DOT,1548,1239,77,232,0,49587,30,0
TeX,1454,1441,11,2,0,21756,1,0
XML Schema,1324,1132,0,192,0,43994,9,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Batch,1034,656,159,219,97,30659,41,0
Emacs Lisp,969,580,229,160,17,35457,8,0
Meson,965,792,63,110,109,33138,10,0
JSX,849,677,60,112,49,24039,5,0
Go,827,684,61,82,152,20903,7,0
Elm,542,399,32,111,21,13190,2,0
Happy,490,443,0,47,0,12744,1,0
Vim Script,338,184,103,51,14,12334,6,0
Gradle,332,246,34,52,0,13046,5,0
FIDL,231,102,90,39,0,8102,8,0
AppleScript,212,116,59,37,7,6973,12,0
AWK,186,156,12,18,85,4671,2,0
Rakefile,185,142,11,32,8,5713,2,0
Sass,178,137,15,26,0,4232,12,0
Mako,135,93,13,29,11,2482,6,0
Templ,134,111,8,15,0,4140,2,0
Dart,129,102,7,20,15,3376,3,0
Handlebars,107,107,0,0,1,4521,13,0
Swig,98,84,0,14,0,3312,1,0
Smarty Template,75,61,0,14,2,1937,5,0
GLSL,66,35,15,16,0,2155,2,0
sed,48,17,20,11,0,1677,2,0
LD Script,39,31,5,3,3,1054,4,0
Systemd,38,36,0,2,0,1739,2,0
nuspec,38,38,0,0,0,2356,1,0
Powershell,20,9,6,5,0,794,1,0
Properties File,5,5,0,0,0,200,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
