Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,10194659,7698818,994586,1501255,688292,400006112,37469,0
C Header,3965784,2346794,932196,686794,47655,153419675,33702,0
HTML,3180815,2825000,64666,291149,0,151182589,64937,0
JavaScript,2735134,1860640,579819,294675,210655,109253250,16340,0
Plain Text,2243762,2173779,0,69983,0,149977274,46251,0
C,1550029,1132427,284781,132821,177283,50400069,1712,0
JSON,1242689,1239982,0,2707,0,85409114,3994,0
Java,943470,635696,184381,123393,66526,37923447,4443,0
Python,740332,549133,107964,83235,59282,26785615,4110,0
Objective C++,665707,489099,74628,101980,38096,24796938,3323,0
XML,335107,290509,11506,33092,0,34756230,2257,0
GN,301122,252844,22936,25342,11316,9943608,2650,0
Assembly,272720,252596,1243,18881,229,5233712,169,0
SVG,164813,144186,12727,7900,2244,19461671,2610,0
Shell,106748,84767,12897,9084,7470,3186595,332,0
CSS,104913,83132,6859,14922,0,3225110,1615,0
Markdown,104072,79384,0,24688,0,4457892,936,0
IDL,103369,43081,48263,12025,3,4091788,1824,0
Objective C,71861,56134,7243,8484,4729,2619787,112,0
C#,71047,52898,11803,6346,6305,2887330,178,0
Protocol Buffers,63603,31986,22583,9034,6,2915563,527,0
Autoconf,53654,45604,4406,3644,6498,2276262,96,0
License,49294,40320,0,8974,0,2775543,296,0
Perl,46061,33733,7511,4817,4577,1362940,127,0
TCL,41498,31637,6378,3483,3581,1614586,142,0
m4,38486,26289,8396,3801,0,1332409,46,0
PHP,30467,21576,5876,3015,2110,994576,665,0
YAML,26578,23757,625,2196,0,849822,333,0
ReStructuredText,24653,18484,0,6169,0,960710,72,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
Patch,20149,19081,0,1068,0,736769,107,0
Go Template,16153,14035,0,2118,0,591214,167,0
C++ Header,8083,5277,1618,1188,111,262324,88,0
Makefile,4955,3397,778,780,56,155963,39,0
Ruby,4870,3890,361,619,526,151268,18,0
SQL,4134,3866,196,72,0,329105,90,0
Happy,4022,3642,0,380,0,133442,5,0
CMake,3836,2807,495,534,73,114658,38,0
BASH,3438,2334,597,507,275,105960,47,0
Bazel,3227,2737,236,254,51,80113,18,0
Sass,3160,2096,640,424,0,65591,25,0
CSV,3033,3027,0,6,0,147485,21,0
Batch,2997,1622,926,449,109,92634,34,0
MSBuild,2653,2142,488,23,23,162823,23,0
Extensible Stylesheet Language Transformations,2189,2060,0,129,0,63775,66,0
Windows Resource-Definition Script,2057,1143,678,236,0,65101,23,0
Jinja,1352,1226,19,107,97,50178,31,0
XML Schema,908,743,0,165,0,27862,8,0
JSX,849,677,60,112,49,24039,5,0
Go,812,651,94,67,152,21427,7,0
DOT,652,496,53,103,0,21380,13,0
Android Interface Definition Language,605,181,306,118,0,20802,34,0
Emacs Lisp,544,306,146,92,13,20584,4,0
Elm,542,399,32,111,21,13190,2,0
Module-Definition,496,367,66,63,0,12158,17,0
Groovy,496,361,68,67,41,20583,3,0
Swift,460,351,58,51,0,20112,1,0
Dockerfile,445,303,84,58,154,15744,5,0
TypeScript,444,298,71,75,12,12773,20,0
Vim Script,342,187,104,51,14,12320,6,0
AppleScript,212,116,59,37,7,6973,12,0
TypeScript Typings,174,110,46,18,10,4500,2,0
Haxe,167,137,5,25,10,3707,2,0
FIDL,152,55,73,24,0,5377,6,0
Rakefile,133,103,6,24,8,3506,2,0
Vue,128,122,0,6,4,4005,2,0
Handlebars,120,116,0,4,0,5243,13,0
Gradle,86,63,9,14,0,3350,3,0
INI,85,64,12,9,0,2363,11,0
Templ,70,58,3,9,0,2311,1,0
Powershell,60,52,6,2,13,3519,6,0
sed,48,17,20,11,0,1677,2,0
R,47,37,5,5,1,1842,1,0
XAML,42,36,0,6,0,1412,4,0
nuspec,37,37,0,0,0,2293,1,0
Properties File,29,10,17,2,0,1138,6,0
Dart,15,12,0,3,0,206,1,0
CoffeeScript,7,6,0,1,0,163,1,0
LD Script,7,6,0,1,0,366,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
