Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,3147786,2392535,317520,437731,246419,114301959,10845,0
C,1710713,1220712,293274,196727,220773,51906836,2343,0
C Header,1564217,910188,395561,258468,24517,57852066,11116,0
JavaScript,465850,350297,78536,37017,31730,22773269,1821,0
HTML,340105,293903,5185,41017,0,19348652,2639,0
Python,233189,175099,34780,23310,18298,8136997,997,0
Shell,187771,156779,16912,14080,13116,5517206,195,0
Objective C++,146158,103828,19582,22748,10336,5195244,694,0
JSON,66602,65711,0,891,0,16675576,1431,0
Assembly,47850,42541,1447,3862,85,1178027,39,0
m4,45842,31977,9182,4683,0,1621708,45,0
Perl,42619,30196,7699,4724,3456,1111939,38,0
Plain Text,40830,36807,0,4023,0,2069222,287,0
Java,34079,22210,7264,4605,2182,1298893,195,0
CSS,31659,24767,2196,4696,0,692313,262,0
XML,29181,24122,1595,3464,0,1136418,102,0
Makefile,28974,21373,3934,3667,2055,1372053,144,0
Autoconf,25127,19249,3093,2785,2481,1151831,71,0
IDL,22720,6216,14225,2279,3,823213,168,0
Patch,18082,16952,0,1130,0,617516,65,0
C++ Header,15843,11517,2001,2325,1192,530098,39,0
License,10528,8871,0,1657,0,552851,97,0
TCL,9853,7247,1699,907,738,277077,36,0
Protocol Buffers,8867,4277,3278,1312,0,547240,74,0
Happy,6005,5188,0,817,0,157529,3,0
TeX,5516,5499,15,2,0,43554,2,0
Objective C,4463,3051,625,787,501,141480,29,0
Windows Resource-Definition Script,3800,2273,1020,507,0,121799,32,0
Module-Definition,3165,2987,157,21,1,77931,21,0
PHP,2619,1597,692,330,256,97817,5,0
BASH,1941,1028,651,262,195,57950,24,0
C#,1896,1250,461,185,107,65031,13,0
MSBuild,1617,1374,243,0,4,119163,7,0
SQL,970,946,8,16,0,114044,30,0
LEX,832,634,86,112,0,25521,2,0
Batch,706,466,133,107,57,24201,21,0
CSV,403,387,0,16,0,26196,5,0
Extensible Stylesheet Language Transformations,379,364,0,15,0,13493,4,0
AWK,354,250,80,24,44,9519,6,0
Swig,320,255,20,45,0,10122,3,0
Emacs Lisp,314,208,61,45,9,12454,3,0
Markdown,302,198,0,104,0,10978,4,0
SVG,280,277,1,2,0,13187,6,0
Alex,215,182,0,33,0,4517,1,0
AppleScript,212,116,59,37,7,6973,12,0
Document Type Definition,192,179,0,13,0,9734,2,0
sed,169,133,23,13,0,2754,3,0
Go Template,146,134,0,12,0,3620,3,0
ReStructuredText,140,92,0,48,0,2913,1,0
DOT,128,106,6,16,0,3457,5,0
Vim Script,109,65,27,17,8,3858,2,0
Templ,82,67,3,12,0,2716,1,0
Properties File,61,33,23,5,0,2583,3,0
Monkey C,61,50,0,11,3,1185,1,0
YAML,56,32,14,10,0,1505,4,0
Android Interface Definition Language,42,16,15,11,0,1617,3,0
Ruby,32,14,8,10,5,937,1,0
R,30,22,2,6,0,524,2,0
ASP.NET,28,23,0,5,0,853,2,0
F#,21,16,0,5,0,381,1,0
GLSL,20,20,0,0,0,489,2,0
Handlebars,20,16,0,4,0,1059,1,0
