Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,10575031,7992417,1027595,1555019,707506,416996404,38608,0
C Header,4070892,2414262,952787,703843,47479,157929343,34310,0
HTML,3265149,2901624,67283,296242,0,154716952,66745,0
JavaScript,2801948,1907345,590467,304136,210601,112003803,16706,0
C,1567166,1145566,287130,134470,178854,51015061,1727,0
JSON,1255753,1252918,0,2835,0,86007994,3927,0
Plain Text,1222307,1150341,0,71966,0,92120342,27477,0
Java,974331,656058,190043,128230,68357,39209953,4696,0
Python,773553,574196,112952,86405,61202,28003495,4195,0
Objective C++,550447,405379,60672,84396,30497,20580479,2875,0
XML,350397,305342,11743,33312,0,35361708,2318,0
GN,310632,260761,23534,26337,11540,10272796,2721,0
Assembly,274332,253748,1243,19341,305,5263938,171,0
SVG,168777,147832,12761,8184,2253,19623054,2707,0
Markdown,111469,85223,0,26246,0,4928016,974,0
Shell,107672,85444,13005,9223,7523,3213890,349,0
CSS,104897,83119,6899,14879,0,3226829,1614,0
IDL,104826,44111,48491,12224,3,4151404,1878,0
License,74889,61445,0,13444,0,4147209,324,0
Protocol Buffers,74564,41255,23348,9961,23,3246604,554,0
Objective C,71822,55725,7701,8396,4765,2608999,135,0
C#,70795,52128,12442,6225,7360,2891704,184,0
Autoconf,53917,45831,4432,3654,6531,2286062,97,0
Perl,44083,31911,7416,4756,4330,1263680,123,0
TCL,43260,33117,6468,3675,3663,1660934,147,0
PHP,38921,25351,9754,3816,2274,1288084,721,0
m4,38593,26276,8496,3821,0,1336851,46,0
YAML,27072,23997,831,2244,0,869681,369,0
ReStructuredText,24653,18484,0,6169,0,960718,72,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
Patch,17345,16521,0,824,0,635275,97,0
Go Template,16609,14456,0,2153,0,604835,177,0
C++ Header,8083,5277,1618,1188,111,262324,88,0
Makefile,4902,3376,765,761,56,154831,37,0
Ruby,4582,3792,205,585,515,142511,16,0
SQL,4505,4222,196,87,0,347853,96,0
Happy,4165,3756,0,409,0,137770,5,0
CMake,4055,2966,525,564,86,119711,41,0
Bazel,3934,3348,275,311,55,98086,19,0
BASH,3398,2303,593,502,271,104786,47,0
Sass,3160,2096,640,424,0,65591,25,0
CSV,3032,3026,0,6,0,150318,21,0
Batch,3009,1633,926,450,111,93113,34,0
MSBuild,2655,2143,488,24,23,162920,23,0
Extensible Stylesheet Language Transformations,2189,2060,0,129,0,63757,66,0
Windows Resource-Definition Script,2119,1194,679,246,0,66781,26,0
Jinja,1401,1253,40,108,98,51694,33,0
Go,936,759,100,77,176,24783,8,0
XML Schema,908,743,0,165,0,27862,8,0
JSX,849,677,60,112,49,24039,5,0
Emacs Lisp,738,435,176,127,15,27750,5,0
DOT,652,496,53,103,0,21380,13,0
Elm,542,399,32,111,21,13190,2,0
Groovy,530,392,70,68,49,22693,3,0
Module-Definition,514,378,71,65,0,12686,18,0
Android Interface Definition Language,514,140,283,91,0,18121,30,0
Swift,460,351,58,51,0,20112,1,0
Dockerfile,457,312,86,59,163,16039,5,0
TypeScript,444,298,71,75,12,12773,20,0
Vim Script,342,187,104,51,14,12320,6,0
FIDL,285,128,107,50,0,9021,7,0
AppleScript,212,116,59,37,7,6973,12,0
TypeScript Typings,174,110,46,18,10,4500,2,0
Haxe,167,137,5,25,10,3707,2,0
Rakefile,150,113,11,26,8,4224,2,0
Templ,146,122,8,16,0,4399,2,0
INI,130,105,12,13,0,4280,21,0
Vue,128,122,0,6,4,4005,2,0
Handlebars,120,116,0,4,0,5243,13,0
Gradle,100,68,14,18,0,3815,3,0
Powershell,60,52,6,2,13,3519,6,0
sed,48,17,20,11,0,1677,2,0
R,47,37,5,5,1,1842,1,0
XAML,42,36,0,6,0,1412,4,0
nuspec,37,37,0,0,0,2293,1,0
Properties File,29,10,17,2,0,1138,6,0
Dart,15,12,0,3,0,206,1,0
CoffeeScript,7,6,0,1,0,163,1,0
LD Script,7,6,0,1,0,366,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
