Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,3818785,2906195,374377,538213,286942,138531916,13263,0
C Header,1744253,1012943,435482,295828,25779,64287473,13065,0
C,1705031,1219287,293236,192508,220706,51843453,2320,0
JavaScript,719352,583585,93501,42266,67632,30988022,2205,0
HTML,358169,310642,5632,41895,0,19889409,2919,0
Python,303588,227474,44543,31571,24702,10979221,1416,0
Shell,189150,157920,17017,14213,13259,5553338,186,0
Objective C++,166236,118995,20993,26248,11414,5895835,801,0
Java,97008,63903,20518,12587,5775,3761722,457,0
JSON,70930,69631,0,1299,0,16678332,1724,0
Assembly,47945,42578,1490,3877,85,1181233,42,0
XML,47867,40533,1949,5385,0,1848943,136,0
m4,45842,31977,9182,4683,0,1621708,45,0
Perl,42820,30378,7708,4734,3465,1118994,39,0
CSS,38057,29918,2462,5677,0,822980,317,0
Plain Text,37807,34037,0,3770,0,1782260,371,0
Makefile,28584,21200,3751,3633,2055,1363496,143,0
IDL,27982,7860,17160,2962,3,995935,220,0
Autoconf,25313,19416,3096,2801,2481,1154163,76,0
C++ Header,17600,13118,2160,2322,1404,560591,40,0
Patch,16099,15059,0,1040,0,550900,68,0
License,12209,10250,0,1959,0,649744,105,0
Protocol Buffers,11410,5195,4431,1784,0,639651,101,0
TCL,9853,7247,1699,907,738,277077,36,0
Happy,6005,5188,0,817,0,157529,3,0
LaTeX,5516,5499,15,2,0,43554,2,0
Module-Definition,3221,3036,161,24,1,79125,21,0
BASH,3144,1895,869,380,288,95388,37,0
Windows Resource-Definition Script,2803,1551,866,386,0,93484,27,0
Objective C,2641,1775,356,510,205,74753,27,0
PHP,2619,1597,692,330,256,97817,5,0
C#,1896,1250,461,185,107,65031,13,0
MSBuild,1617,1374,243,0,4,119164,7,0
SQL,1068,1038,11,19,0,121622,33,0
Dart,907,450,274,183,42,24294,8,0
LEX,832,634,86,112,0,25521,2,0
Batch,764,509,139,116,55,25685,22,0
Cython,466,334,49,83,43,12878,7,0
SVG,438,420,12,6,0,24745,15,0
CSV,403,387,0,16,0,26196,5,0
Extensible Stylesheet Language Transformations,379,364,0,15,0,13493,4,0
AWK,354,250,80,24,44,9519,6,0
Swig,316,252,20,44,0,10156,3,0
Emacs Lisp,314,208,61,45,9,12454,3,0
Markdown,300,197,0,103,0,10936,4,0
Alex,215,182,0,33,0,4517,1,0
AppleScript,212,116,59,37,7,6973,12,0
Document Type Definition,192,179,0,13,0,9734,2,0
sed,169,133,23,13,0,2754,3,0
Go Template,146,134,0,12,0,3621,3,0
ReStructuredText,140,92,0,48,0,2913,1,0
Vim Script,138,85,32,21,10,4953,2,0
Templ,136,114,3,19,0,4592,1,0
DOT,128,106,6,16,0,3457,5,0
YAML,66,42,14,10,0,1716,4,0
Monkey C,61,50,0,11,3,1185,1,0
INI,59,59,0,0,0,1213,2,0
Android Interface Definition Language,41,16,14,11,0,1472,3,0
Ruby,32,14,8,10,5,937,1,0
ASP.NET,28,23,0,5,0,853,2,0
F#,21,16,0,5,0,381,1,0
Handlebars,20,16,0,4,0,1059,1,0
GLSL,20,20,0,0,0,489,2,0
