Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,14490838,10985813,1386796,2118229,896533,547646075,50526,0
C Header,5003946,3000465,1118179,885302,54212,194761918,43608,0
HTML,4136870,3687747,88192,360931,0,184435017,82053,0
JavaScript,3733253,2528659,796731,407863,230121,145262653,21189,0
JSON,2048675,2045645,0,3030,0,119174152,4331,0
Java,1567512,1079218,279868,208426,97043,64725639,8189,0
Plain Text,1549832,1479929,0,69903,0,96419612,29330,0
Python,1033794,776577,140396,116821,77323,37066513,5502,0
Objective C++,729573,539237,77982,112354,39314,27638401,3923,0
C,703451,511183,106136,86132,98157,22537503,1308,0
XML,602527,530012,20143,52372,0,45306257,3338,0
GN,484229,407623,34034,42572,16986,16864770,4300,0
Assembly,270805,249451,1237,20117,349,5341433,206,0
Markdown,209903,161244,0,48659,0,9161412,2092,0
SVG,171095,149812,12555,8728,2221,20197397,3356,0
C#,147024,118884,16826,11314,20228,5860059,232,0
IDL,119205,53762,50538,14905,3,4609571,2450,0
Protocol Buffers,115869,63186,36764,15919,31,4654335,882,0
License,114336,93751,0,20585,0,6433085,500,0
CSV,82103,82093,0,10,0,2852014,42,0
CSS,75442,59718,5620,10104,0,2709896,1386,0
Objective C,73940,57152,8213,8575,4839,2697892,133,0
TypeScript,61236,41457,10887,8892,4996,1914999,423,0
PHP,40473,26458,9960,4055,2296,1341602,741,0
Shell,35740,23540,7508,4692,2405,1121665,413,0
Perl,35278,25352,5988,3938,3266,971117,106,0
ReStructuredText,33289,24878,0,8411,0,1238794,116,0
YAML,33210,29147,1320,2743,0,1094261,604,0
Autoconf,24192,21353,1567,1272,704,1152959,158,0
Patch,22608,21012,0,1596,0,842552,166,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
TypeScript Typings,19957,5727,12262,1968,315,704566,270,0
Go Template,15968,13771,0,2197,0,542112,202,0
Module-Definition,14821,14670,76,75,0,1968516,26,0
CMake,14597,12321,1012,1264,575,409327,89,0
Bazel,13768,11884,834,1050,239,369392,81,0
C++ Header,8879,5835,1667,1377,147,284128,96,0
SQL,8260,7636,239,385,1,584807,163,0
Ruby,6305,5234,266,805,538,204387,23,0
m4,4806,3180,1045,581,0,162775,26,0
INI,4358,3005,16,1337,0,145795,106,0
BASH,3509,2369,618,522,283,109260,48,0
Makefile,3310,2196,548,566,60,101648,44,0
MSBuild,2525,2005,485,35,24,158362,22,0
Extensible Stylesheet Language Transformations,2510,2355,0,155,0,74208,81,0
Jinja,2254,2099,27,128,97,80358,39,0
Windows Resource-Definition Script,2098,1242,630,226,0,72751,28,0
Android Interface Definition Language,2005,805,776,424,0,75230,86,0
Vue,1910,1556,186,168,26,51909,16,0
Groovy,1876,1562,160,154,187,90474,3,0
Dockerfile,1651,1205,254,192,452,43865,20,0
TeX,1454,1441,11,2,0,21756,1,0
DOT,1434,1129,77,228,0,45221,31,0
XML Schema,1324,1132,0,192,0,43994,9,0
Swift,1180,823,203,154,13,46183,13,0
Batch,1084,690,163,231,108,32140,43,0
CoffeeScript,1070,960,18,92,64,36425,4,0
Meson,965,792,63,110,109,33138,10,0
JSX,849,677,60,112,49,24039,5,0
Go,827,684,61,82,152,20903,7,0
Jupyter,820,820,0,0,0,29217,3,0
Emacs Lisp,812,463,207,142,16,30391,7,0
Elm,542,399,32,111,21,13190,2,0
Happy,490,443,0,47,0,12744,1,0
Vim Script,338,184,103,51,14,12334,6,0
Gradle,327,242,34,51,0,12800,5,0
FIDL,230,102,89,39,0,8041,8,0
AppleScript,212,116,59,37,7,6973,12,0
AWK,186,156,12,18,85,4671,2,0
Rakefile,185,142,11,32,8,5713,2,0
Sass,178,137,15,26,0,4232,12,0
Mako,135,93,13,29,11,2482,6,0
Templ,134,111,8,15,0,4140,2,0
Dart,129,102,7,20,15,3376,3,0
Handlebars,100,100,0,0,0,4184,12,0
Swig,98,84,0,14,0,3312,1,0
Smarty Template,75,61,0,14,2,1937,5,0
GLSL,66,35,15,16,0,2155,2,0
sed,48,17,20,11,0,1677,2,0
Systemd,38,36,0,2,0,1739,2,0
nuspec,38,38,0,0,0,2356,1,0
LD Script,37,29,5,3,1,953,4,0
Rust,30,18,6,6,0,692,2,0
Powershell,20,9,6,5,0,794,1,0
Properties File,5,5,0,0,0,202,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
