Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C++,9062878,6845154,880408,1337316,624627,353435626,33558,0
C Header,3582621,2110284,850279,622058,41204,137182066,30788,0
HTML,2991410,2647705,63577,280128,0,142128316,60949,0
JavaScript,2557660,1739830,537959,279871,205642,102505981,14566,0
Plain Text,2224191,2154702,0,69489,0,134390624,45980,0
C,1815263,1312876,349104,153283,208071,58694900,1935,0
JSON,979410,976744,0,2666,0,33917839,3686,0
Java,857949,577863,168635,111451,61570,34328546,3882,0
Python,717389,530273,106016,81100,58060,26285944,3923,0
Objective C++,624250,458380,69540,96330,36144,23102189,3132,0
XML,299104,257886,11132,30086,0,33270991,2152,0
GN,258914,217857,19812,21245,10188,8569437,2329,0
Assembly,257238,240466,1127,15645,206,4971244,157,0
Shell,178667,147405,18178,13084,11563,5253014,333,0
SVG,157609,137284,12707,7618,2229,19082504,2321,0
CSS,101788,80545,6757,14486,0,3149418,1540,0
IDL,92176,35025,46922,10229,3,3706434,1636,0
Markdown,91074,69414,0,21660,0,3786004,725,0
Autoconf,73938,63770,5318,4850,9313,3068364,99,0
C#,71720,53197,12089,6434,6347,2910097,180,0
Objective C,71656,55972,7232,8452,4725,2611234,111,0
m4,69147,47749,14684,6714,0,2424783,45,0
TCL,60105,45826,9229,5050,5087,2368299,201,0
Protocol Buffers,56401,28294,20225,7882,6,2680359,475,0
License,38053,31734,0,6319,0,2032764,243,0
Perl,34875,25369,5782,3724,3181,1005917,118,0
PHP,32845,23764,5908,3173,2252,1060915,722,0
Patch,32471,30717,0,1754,0,1304715,105,0
C++ Header,26450,18476,4528,3446,1796,840383,77,0
ReStructuredText,24967,18716,0,6251,0,970511,72,0
YAML,23828,21493,298,2037,0,769430,46,0
Document Type Definition,21073,17637,0,3436,0,579662,29,0
Go Template,14662,12733,0,1929,0,533238,152,0
Makefile,8543,6480,925,1138,494,273474,44,0
Ruby,6175,4943,398,834,614,193019,22,0
Happy,5805,5243,0,562,0,195340,7,0
Batch,4052,2136,1339,577,108,126554,33,0
SQL,3991,3724,195,72,0,310710,85,0
BASH,3402,2280,609,513,282,104624,45,0
Sass,3157,2093,640,424,0,65566,24,0
CSV,3085,3079,0,6,0,150335,17,0
MSBuild,2752,2241,488,23,23,166840,26,0
Extensible Stylesheet Language Transformations,2191,2062,0,129,0,63974,65,0
Windows Resource-Definition Script,1987,1095,668,224,0,62871,20,0
CMake,1539,1321,78,140,57,65219,23,0
Jinja,1312,1193,16,103,85,50558,30,0
XML Schema,908,743,0,165,0,27862,8,0
JSX,849,677,60,112,49,24039,5,0
Go,812,651,94,67,152,21427,7,0
Emacs Lisp,735,435,174,126,15,27564,5,0
DOT,569,424,53,92,0,19635,9,0
Elm,542,399,32,111,21,13190,2,0
Module-Definition,498,365,70,63,0,12651,17,0
Vim Script,491,264,154,73,19,17936,10,0
Swift,460,351,58,51,0,20112,1,0
Bazel,443,389,14,40,51,13676,3,0
TypeScript,436,290,71,75,12,12589,16,0
Dockerfile,426,293,81,52,151,15074,4,0
Android Interface Definition Language,395,116,201,78,0,13309,25,0
AppleScript,212,116,59,37,7,6973,12,0
TypeScript Typings,174,110,46,18,10,4500,2,0
Rakefile,133,103,6,24,8,3506,2,0
Vue,128,122,0,6,4,4005,2,0
Handlebars,120,116,0,4,0,5243,13,0
Swig,98,84,0,14,0,3312,1,0
Templ,70,58,3,9,0,2311,1,0
INI,70,48,12,10,0,1982,3,0
XAML,63,54,0,9,0,2118,6,0
sed,48,17,20,11,0,1677,2,0
R,47,37,5,5,1,1842,1,0
nuspec,37,37,0,0,0,2293,1,0
Properties File,23,4,17,2,0,883,4,0
CoffeeScript,7,6,0,1,0,163,1,0
Gemfile,3,2,0,1,0,39,1,0
DM,1,1,0,0,1,60,1,0
Systemd,1,1,0,0,0,61,1,0
