Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Java,272534,152467,80806,39261,18507,9606365,1940,0
JavaScript,173243,132708,32018,8517,11499,5374662,789,0
HTML,21367,20210,936,221,0,891072,109,0
XML,18170,13467,2905,1798,0,700862,347,0
CSS,16617,15950,312,355,0,669887,36,0
Plain Text,8832,7768,0,1064,0,436145,289,0
Freemarker Template,7473,4608,2647,218,1075,259817,155,0
JavaServer Pages,5293,4594,144,555,30,158378,161,0
Properties File,2872,1887,822,163,0,218905,98,0
Document Type Definition,1931,1543,0,388,0,43538,20,0
SVG,576,576,0,0,0,217476,2,0
Extensible Stylesheet Language Transformations,231,217,0,14,0,8132,7,0
Markdown,35,20,0,15,0,5066,1,0
AsciiDoc,11,8,0,3,0,443,1,0
JSON,2,2,0,0,0,9266,2,0
