Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Java,275699,154859,80882,39958,18695,9750036,1947,0
HTML,21348,20193,936,219,0,890738,106,0
CSS,15702,15243,218,241,0,652450,20,0
XML,13723,9970,2422,1331,0,541281,261,0
Plain Text,7388,6605,0,783,0,362689,268,0
Freemarker Template,7336,4538,2581,217,1045,254694,149,0
JavaServer Pages,4713,4097,142,474,30,140303,109,0
Properties File,2703,1843,730,130,0,211919,88,0
Document Type Definition,1931,1543,0,388,0,43538,20,0
JavaScript,1150,854,200,96,225,264477,14,0
SVG,576,576,0,0,0,217476,2,0
Extensible Stylesheet Language Transformations,301,284,0,17,0,10909,9,0
Markdown,41,24,0,17,0,5656,1,0
YAML,9,7,0,2,0,107,1,0
