Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Java,271508,152034,80272,39202,18453,9586265,1909,0
HTML,21348,20193,936,219,0,890698,106,0
CSS,15702,15243,218,241,0,652450,20,0
XML,13572,9837,2418,1317,0,534187,258,0
Plain Text,7374,6591,0,783,0,362026,266,0
Freemarker Template,7336,4538,2581,217,1062,254505,149,0
JavaServer Pages,4708,4093,141,474,28,140041,109,0
Properties File,2713,1847,733,133,0,212273,88,0
Document Type Definition,1931,1543,0,388,0,43538,20,0
JavaScript,1150,854,200,96,225,264477,14,0
SVG,576,576,0,0,0,217476,2,0
Extensible Stylesheet Language Transformations,231,217,0,14,0,8132,7,0
Markdown,41,24,0,17,0,5656,1,0
YAML,9,7,0,2,0,107,1,0
