Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Java,272756,153057,80239,39460,18556,9634344,1925,0
HTML,21348,20193,936,219,0,890738,106,0
CSS,15702,15243,218,241,0,652450,20,0
XML,13615,9868,2421,1326,0,536014,259,0
Plain Text,7374,6591,0,783,0,362026,266,0
Freemarker Template,7336,4538,2581,217,1062,254527,149,0
JavaServer Pages,4708,4093,141,474,28,140041,109,0
Properties File,2714,1848,733,133,0,212339,89,0
Document Type Definition,1931,1543,0,388,0,43538,20,0
JavaScript,1150,854,200,96,225,264477,14,0
SVG,576,576,0,0,0,217476,2,0
Extensible Stylesheet Language Transformations,301,284,0,17,0,10909,9,0
Markdown,41,24,0,17,0,5656,1,0
YAML,9,7,0,2,0,107,1,0
