Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Java,273528,153144,80913,39471,18565,9648306,1949,0
JavaScript,188239,144975,34498,8766,11774,5833800,789,0
HTML,21367,20210,936,221,0,891072,109,0
XML,18174,13470,2905,1799,0,701205,347,0
CSS,16624,15955,312,357,0,670049,36,0
Plain Text,8871,7807,0,1064,0,438461,292,0
Freemarker Template,7349,4551,2581,217,1062,255020,152,0
JavaServer Pages,5308,4609,144,555,30,159004,161,0
Properties File,2873,1889,822,162,0,219079,99,0
Document Type Definition,1931,1543,0,388,0,43538,20,0
SVG,576,576,0,0,0,217476,2,0
Extensible Stylesheet Language Transformations,231,217,0,14,0,8132,7,0
Markdown,40,23,0,17,0,5480,1,0
AsciiDoc,11,8,0,3,0,443,1,0
YAML,9,7,0,2,0,107,1,0
JSON,2,2,0,0,0,9682,2,0
