Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Java,276553,155416,81007,40130,18694,9785405,1954,0
HTML,21347,20192,936,219,0,890642,106,0
CSS,15702,15243,218,241,0,652450,20,0
XML,13709,9957,2422,1330,0,540767,261,0
Plain Text,7409,6626,0,783,0,364008,270,0
Freemarker Template,7344,4545,2581,218,1045,254928,149,0
JavaServer Pages,4713,4097,142,474,30,140303,109,0
Properties File,2703,1843,730,130,0,211952,88,0
Document Type Definition,1931,1543,0,388,0,43538,20,0
JavaScript,1162,862,201,99,228,264992,14,0
SVG,576,576,0,0,0,217476,2,0
Extensible Stylesheet Language Transformations,301,284,0,17,0,10909,9,0
Markdown,41,24,0,17,0,5656,1,0
YAML,9,7,0,2,0,107,1,0
