Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Java,267759,150672,78316,38771,17813,9422565,1930,0
JavaScript,161318,124014,29445,7859,10843,4996322,782,0
HTML,21529,20350,958,221,0,897562,111,0
XML,18338,13544,3004,1790,0,706051,351,0
CSS,16588,15925,312,351,0,668960,35,0
Plain Text,9007,7917,0,1090,0,446516,291,0
Freemarker Template,7297,4529,2550,218,1062,254437,151,0
JavaServer Pages,5068,4437,105,526,20,150528,159,0
Properties File,2851,1886,802,163,0,218093,97,0
Document Type Definition,1646,1313,0,333,0,36875,18,0
SVG,576,576,0,0,0,217476,2,0
Extensible Stylesheet Language Transformations,230,216,0,14,0,8112,7,0
Markdown,35,20,0,15,0,5066,1,0
AsciiDoc,11,8,0,3,0,443,1,0
JSON,2,2,0,0,0,6927,2,0
