Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
Java,273382,153462,80337,39583,18558,9660912,1931,0
HTML,21348,20193,936,219,0,890738,106,0
CSS,15702,15243,218,241,0,652450,20,0
XML,13627,9880,2421,1326,0,536578,259,0
Plain Text,7388,6605,0,783,0,362667,268,0
Freemarker Template,7336,4538,2581,217,1062,254593,149,0
JavaServer Pages,4713,4097,142,474,30,140303,109,0
Properties File,2714,1848,733,133,0,212348,89,0
Document Type Definition,1931,1543,0,388,0,43538,20,0
JavaScript,1150,854,200,96,225,264477,14,0
SVG,576,576,0,0,0,217476,2,0
Extensible Stylesheet Language Transformations,301,284,0,17,0,10909,9,0
Markdown,41,24,0,17,0,5656,1,0
YAML,9,7,0,2,0,107,1,0
